Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
21,0.199504,-0.179358,1.46526,0.021514,-0.18871,0.0951825,0.223897,-0.268921,0.992859,0.190788,-0.22072,1.11833,0.331182,-0.350911,0.814427,0.328477,-0.119909,0.0613328,0.166146,-0.270156,0.478949,0.219438,-0.127171,1.01309,0.0684882,-0.253911,1.44847,0.199729,-0.360073,0.0646978,0.183987,-0.31759,0.895913,0.27461,-0.270288,0.873732,0.325404,-0.183364,0.0995679,-0.168679,-0.260183,0.986676,-0.124867,-0.229883,1.10945,-0.256007,-0.314743,0.771446,-0.266203,-0.118683,0.0600337,-0.0983174,-0.261911,0.499744,-0.153771,-0.123305,1.00528,0.00516867,-0.256964,1.44111,-0.156321,-0.34895,0.0624415,-0.153351,-0.293288,0.866917,-0.206845,-0.255444,0.851672,-0.26669,-0.380545,1.22575,0.0311987
22,0.209479,-0.178912,1.465,0.0211976,-0.188672,0.0951684,0.223908,-0.26739,0.992806,0.1906,-0.222514,1.11721,0.329691,-0.360787,0.817301,0.320269,-0.119862,0.0612795,0.16615,-0.272069,0.479105,0.219902,-0.125811,1.01271,0.0683476,-0.253631,1.44824,0.199477,-0.36001,0.0647083,0.184026,-0.323919,0.898491,0.268019,-0.278292,0.874029,0.319434,-0.183479,0.0997233,-0.168764,-0.258845,0.986312,-0.124848,-0.233067,1.10794,-0.254921,-0.326733,0.77244,-0.258316,-0.118685,0.0600504,-0.098303,-0.265439,0.499555,-0.155228,-0.121892,1.00475,0.00504217,-0.256577,1.44061,-0.156639,-0.349019,0.0624595,-0.153299,-0.300866,0.867885,-0.200854,-0.264813,0.850683,-0.261189,-0.379703,1.22533,0.0308122
23,0.219454,-0.178532,1.46463,0.0209008,-0.188648,0.0951555,0.22394,-0.265774,0.992675,0.19044,-0.224439,1.11608,0.328253,-0.370612,0.820591,0.312007,-0.119816,0.0612466,0.166161,-0.274552,0.47923,0.220416,-0.124344,1.01222,0.0681997,-0.253311,1.44785,0.199208,-0.359962,0.0647392,0.184031,-0.330078,0.901185,0.261526,-0.286301,0.87447,0.313483,-0.183581,0.0998667,-0.168758,-0.257389,0.9858,-0.124828,-0.236151,1.10642,-0.253887,-0.33867,0.773793,-0.250415,-0.118716,0.0600872,-0.0983103,-0.269368,0.499254,-0.156856,-0.12043,1.00414,0.00490442,-0.256196,1.43999,-0.156885,-0.349153,0.062451,-0.153243,-0.308547,0.869104,-0.194925,-0.2743,0.849894,-0.255611,-0.378836,1.22473,0.0305235
24,0.229429,-0.178201,1.46414,0.0206011,-0.188641,0.095153,0.223978,-0.264066,0.992465,0.19027,-0.226408,1.11485,0.326855,-0.380333,0.824191,0.303606,-0.119787,0.0612178,0.166175,-0.277535,0.479158,0.221052,-0.122727,1.01158,0.0680517,-0.252983,1.44733,0.198901,-0.35993,0.064777,0.184022,-0.336084,0.903989,0.255123,-0.29432,0.875099,0.30759,-0.183698,0.0999835,-0.168775,-0.255817,0.985095,-0.124793,-0.23924,1.10489,-0.252906,-0.35053,0.775472,-0.242553,-0.118773,0.0601341,-0.0983207,-0.273543,0.498855,-0.158661,-0.11884,1.00339,0.00476496,-0.255958,1.43926,-0.15713,-0.349283,0.0624073,-0.153175,-0.316352,0.870524,-0.189099,-0.283766,0.849334,-0.250011,-0.377933,1.22393,0.0303195
25,0.239404,-0.177882,1.46347,0.0202897,-0.188667,0.0951569,0.224027,-0.262256,0.992122,0.190078,-0.228396,1.11349,0.325499,-0.389912,0.828143,0.295019,-0.119785,0.0612178,0.16618,-0.281051,0.47883,0.221999,-0.120958,1.0108,0.0679214,-0.252715,1.44666,0.198562,-0.359908,0.0648008,0.184028,-0.342047,0.906885,0.24881,-0.302448,0.875988,0.301587,-0.183873,0.100112,-0.168855,-0.254166,0.984165,-0.124765,-0.242468,1.10335,-0.252079,-0.362334,0.777448,-0.234722,-0.118824,0.0601974,-0.0983082,-0.277855,0.498348,-0.160685,-0.117012,1.00247,0.00464507,-0.255728,1.43838,-0.15735,-0.3493,0.0623347,-0.153118,-0.324241,0.872165,-0.183349,-0.293082,0.849096,-0.244417,-0.377026,1.2229,0.0302039
26,0.24938,-0.177588,1.46255,0.019975,-0.188722,0.0951657,0.224078,-0.260352,0.991617,0.189836,-0.23041,1.11199,0.324194,-0.399445,0.832361,0.286621,-0.119769,0.0612811,0.166158,-0.285035,0.478252,0.223214,-0.119083,1.00981,0.0677628,-0.25252,1.44577,0.198189,-0.359909,0.064814,0.184037,-0.347985,0.909831,0.242625,-0.310508,0.877084,0.295416,-0.184046,0.100207,-0.169006,-0.252367,0.983041,-0.124776,-0.245659,1.10172,-0.25129,-0.374114,0.77977,-0.226921,-0.118848,0.0602644,-0.0982783,-0.282211,0.497731,-0.162892,-0.114969,1.00136,0.004512,-0.255562,1.43734,-0.157616,-0.349113,0.0622759,-0.153136,-0.332119,0.874021,-0.177678,-0.302202,0.84913,-0.238872,-0.376084,1.22163,0.0301396
27,0.259355,-0.177344,1.46138,0.019642,-0.188764,0.0952058,0.22412,-0.258196,0.990939,0.18943,-0.232425,1.1103,0.322942,-0.408909,0.836781,0.278415,-0.119718,0.0614085,0.166103,-0.289289,0.477527,0.22463,-0.117161,1.00857,0.067516,-0.252401,1.44465,0.1978,-0.35999,0.0648535,0.184036,-0.353874,0.912791,0.236588,-0.318567,0.878212,0.289481,-0.184176,0.100254,-0.169214,-0.250424,0.981732,-0.124841,-0.248742,1.1,-0.25056,-0.385816,0.782535,-0.219119,-0.118874,0.0603308,-0.0982595,-0.286422,0.497031,-0.165168,-0.113107,0.99993,0.00426324,-0.255431,1.43609,-0.157874,-0.349049,0.0622371,-0.153158,-0.339925,0.876072,-0.172145,-0.311628,0.849152,-0.233421,-0.375095,1.22009,0.0301345
28,0.26933,-0.177121,1.45998,0.0192903,-0.188798,0.0952493,0.224172,-0.255935,0.990008,0.18898,-0.234474,1.10841,0.321723,-0.41826,0.841367,0.270405,-0.119705,0.0614597,0.166095,-0.293726,0.476692,0.226176,-0.115124,1.0071,0.0672273,-0.25236,1.44327,0.197382,-0.36017,0.0649519,0.184005,-0.359839,0.91589,0.230709,-0.326824,0.87927,0.283593,-0.184263,0.100302,-0.169366,-0.248438,0.980204,-0.124981,-0.251864,1.09819,-0.250014,-0.397477,0.78559,-0.211447,-0.118899,0.0603774,-0.0982739,-0.290288,0.496257,-0.167348,-0.110937,0.998249,0.00395799,-0.25545,1.43463,-0.15816,-0.34908,0.0622182,-0.153174,-0.347685,0.878282,-0.166804,-0.321197,0.849239,-0.228065,-0.374102,1.21828,0.0301651
29,0.279305,-0.176949,1.45837,0.0189038,-0.188892,0.0952088,0.224361,-0.253676,0.988781,0.18852,-0.236653,1.10628,0.320556,-0.427516,0.846113,0.262573,-0.119722,0.0614484,0.166123,-0.298304,0.475785,0.227898,-0.112993,1.00537,0.0668791,-0.252313,1.44161,0.19689,-0.360309,0.0650481,0.184025,-0.365909,0.919077,0.224951,-0.335104,0.880467,0.277884,-0.184317,0.100329,-0.169483,-0.246425,0.978371,-0.125166,-0.254776,1.09618,-0.249474,-0.409021,0.788939,-0.2039,-0.118916,0.0603545,-0.0982833,-0.293822,0.495374,-0.169418,-0.109028,0.996235,0.00375628,-0.255494,1.43292,-0.158421,-0.349088,0.0622247,-0.153203,-0.355446,0.880573,-0.16153,-0.330704,0.849515,-0.222758,-0.37306,1.21616,0.0301897
30,0.28928,-0.17682,1.45658,0.0184601,-0.188982,0.0951508,0.224571,-0.251557,0.987247,0.188084,-0.239017,1.10387,0.319399,-0.43666,0.851022,0.254952,-0.119733,0.0614504,0.166159,-0.302911,0.47471,0.229708,-0.110825,1.00336,0.0664458,-0.252184,1.43967,0.19631,-0.360169,0.0651319,0.184142,-0.372033,0.922287,0.219314,-0.343358,0.881788,0.272355,-0.184353,0.100346,-0.169592,-0.244336,0.976127,-0.125377,-0.257748,1.09401,-0.249141,-0.420409,0.792627,-0.196485,-0.118917,0.0602974,-0.0982969,-0.297478,0.494209,-0.171789,-0.107145,0.993984,0.00344754,-0.255677,1.43097,-0.158727,-0.349066,0.0622358,-0.153235,-0.363151,0.882995,-0.156365,-0.340236,0.850057,-0.21736,-0.372008,1.21369,0.0302077
