Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
71,0.698317,-0.268683,1.19428,0.0167552,-0.256955,0.0934874,0.227679,-0.2138,0.738316,0.189724,-0.476837,0.851193,0.303965,-0.710305,0.874673,0.094703,-0.18318,0.0619563,0.171184,-0.497388,0.401884,0.286856,-0.0860341,0.77451,0.0637508,-0.34608,1.16731,0.197083,-0.422405,0.0657854,0.181417,-0.615596,0.861144,0.109827,-0.656183,0.810723,0.141261,-0.263438,0.100257,-0.204477,-0.488304,0.866796,-0.25407,-0.728531,0.895401,-0.0434121,-0.19233,0.0599636,-0.135374,-0.482678,0.429212,-0.246693,-0.0838358,0.766423,0.00152892,-0.367893,1.16378,-0.151655,-0.422237,0.0620959,-0.181071,-0.626169,0.885404,-0.0575868,-0.672469,0.835077,-0.0823279,-0.420933,0.92468,0.0326966
72,0.708293,-0.269428,1.1901,0.0167913,-0.256987,0.0935199,0.227632,-0.212504,0.734572,0.189696,-0.478733,0.847392,0.304056,-0.711365,0.874225,0.094928,-0.183236,0.0620154,0.17116,-0.497542,0.401693,0.287643,-0.0850375,0.771137,0.0635166,-0.346868,1.16286,0.197189,-0.422429,0.0657716,0.181429,-0.617037,0.859437,0.109734,-0.65821,0.809281,0.140873,-0.263459,0.100253,-0.204493,-0.490177,0.863266,-0.254099,-0.729567,0.894183,-0.043339,-0.192316,0.0599687,-0.135349,-0.483001,0.428753,-0.246919,-0.0828594,0.763169,0.00136596,-0.36895,1.15947,-0.151461,-0.422199,0.0621119,-0.181074,-0.627276,0.883399,-0.0572651,-0.674084,0.833366,-0.081745,-0.421068,0.920132,0.0326212
73,0.718269,-0.270092,1.18597,0.0168236,-0.257026,0.0935438,0.227584,-0.211268,0.730941,0.189624,-0.480657,0.843634,0.304116,-0.712429,0.873939,0.095131,-0.183278,0.0620596,0.171133,-0.497604,0.401511,0.288386,-0.0840904,0.767812,0.0633005,-0.347706,1.1585,0.197292,-0.422442,0.065777,0.181446,-0.618487,0.857814,0.109614,-0.660271,0.807918,0.140407,-0.263475,0.100258,-0.204498,-0.492065,0.859903,-0.254104,-0.730574,0.892915,-0.0432449,-0.19231,0.0599757,-0.135335,-0.483291,0.428329,-0.247133,-0.0818887,0.759939,0.00122989,-0.369945,1.15523,-0.151311,-0.42216,0.0621256,-0.181082,-0.628313,0.881377,-0.0569568,-0.675635,0.831608,-0.0811266,-0.421131,0.915608,0.0325752
74,0.728245,-0.27082,1.18178,0.0168409,-0.257037,0.0935594,0.227558,-0.210074,0.727374,0.18955,-0.482698,0.839938,0.304174,-0.71349,0.87385,0.095282,-0.183311,0.0620813,0.171107,-0.497614,0.401328,0.289061,-0.0831349,0.764571,0.063074,-0.348428,1.1541,0.197346,-0.422436,0.065798,0.181468,-0.619883,0.856243,0.109436,-0.662376,0.8067,0.1399,-0.263478,0.100261,-0.20451,-0.493993,0.856595,-0.254094,-0.731513,0.891638,-0.0431197,-0.192319,0.0599634,-0.135339,-0.483529,0.427942,-0.247338,-0.080933,0.756732,0.00110033,-0.370888,1.15108,-0.151169,-0.422128,0.0621402,-0.181081,-0.629309,0.879389,-0.0566296,-0.677158,0.82981,-0.0805145,-0.421182,0.911094,0.0325288
75,0.738221,-0.271658,1.17756,0.0168245,-0.257037,0.093565,0.227542,-0.208863,0.723905,0.1894,-0.484727,0.836315,0.304133,-0.714505,0.873962,0.0953564,-0.183336,0.062103,0.171074,-0.497561,0.401171,0.289654,-0.0821529,0.761384,0.0628711,-0.349068,1.14968,0.19735,-0.42242,0.065818,0.181497,-0.621269,0.85476,0.109206,-0.664533,0.8057,0.139414,-0.263476,0.100256,-0.204513,-0.495992,0.853167,-0.254196,-0.732377,0.890407,-0.0429409,-0.192318,0.0599756,-0.13533,-0.483721,0.427599,-0.247549,-0.0799371,0.753574,0.000980513,-0.371838,1.147,-0.150999,-0.422104,0.0621723,-0.18108,-0.630276,0.877401,-0.0562705,-0.678577,0.82803,-0.0799348,-0.421208,0.906606,0.0325257
76,0.748197,-0.272382,1.17342,0.0168155,-0.257044,0.0935738,0.227513,-0.207644,0.720491,0.189261,-0.486684,0.83281,0.303933,-0.715497,0.874236,0.0953648,-0.183363,0.062117,0.171029,-0.497504,0.401081,0.29014,-0.0812226,0.758184,0.0626861,-0.349708,1.14527,0.197301,-0.422407,0.0658392,0.181525,-0.622643,0.853414,0.108931,-0.666741,0.80492,0.138937,-0.263484,0.10025,-0.204516,-0.498069,0.849585,-0.254445,-0.733136,0.889248,-0.0426374,-0.192312,0.059981,-0.135317,-0.483888,0.427278,-0.247768,-0.0789441,0.750409,0.000881024,-0.372837,1.14295,-0.150827,-0.422084,0.0622067,-0.181083,-0.63124,0.87528,-0.0559287,-0.679952,0.826304,-0.0793926,-0.421255,0.902149,0.0325673
77,0.758173,-0.273174,1.16925,0.0167778,-0.257058,0.0935948,0.22749,-0.206419,0.717126,0.189141,-0.48865,0.829298,0.303658,-0.716422,0.874637,0.0953137,-0.183393,0.0621411,0.170998,-0.497457,0.401047,0.290538,-0.0802517,0.755012,0.0625373,-0.350388,1.1409,0.19723,-0.422398,0.065866,0.181546,-0.623969,0.852204,0.108641,-0.668966,0.804318,0.138461,-0.2635,0.100257,-0.204521,-0.499994,0.846145,-0.254592,-0.733771,0.888189,-0.0422027,-0.192313,0.0599732,-0.135306,-0.484032,0.426989,-0.247985,-0.077932,0.747233,0.000820679,-0.3739,1.13881,-0.150734,-0.422064,0.0622303,-0.181088,-0.632135,0.873084,-0.0556954,-0.681349,0.824657,-0.0789503,-0.421279,0.897687,0.0326458
78,0.768149,-0.274105,1.16501,0.0166571,-0.257066,0.0936139,0.22746,-0.205167,0.713773,0.189033,-0.490889,0.825633,0.30367,-0.717273,0.875132,0.0951879,-0.183417,0.0621803,0.170968,-0.497416,0.401065,0.29081,-0.0792076,0.751876,0.0624223,-0.351117,1.13658,0.19713,-0.422396,0.0658896,0.181567,-0.625292,0.851094,0.108349,-0.671177,0.80382,0.137976,-0.263517,0.100262,-0.204509,-0.50193,0.842662,-0.254871,-0.734294,0.887222,-0.0416358,-0.192303,0.0599883,-0.135293,-0.48416,0.426733,-0.248185,-0.076891,0.744076,0.000802207,-0.374936,1.13449,-0.150695,-0.422043,0.0622511,-0.181077,-0.632868,0.871158,-0.0556024,-0.682731,0.823115,-0.0785825,-0.421285,0.893127,0.0326697
79,0.778125,-0.274987,1.16082,0.0165187,-0.257074,0.0936258,0.227413,-0.203877,0.710427,0.1889,-0.493252,0.822122,0.303781,-0.718061,0.875684,0.0949901,-0.183445,0.0622042,0.170943,-0.497349,0.401142,0.290917,-0.0781421,0.748722,0.0623205,-0.35187,1.13227,0.197003,-0.42239,0.0659107,0.181588,-0.626583,0.850025,0.108071,-0.673343,0.803361,0.137449,-0.263527,0.100273,-0.204483,-0.503816,0.839178,-0.255193,-0.734677,0.886292,-0.0409338,-0.192229,0.0601058,-0.135203,-0.484262,0.426499,-0.248361,-0.0758661,0.740902,0.000790388,-0.376021,1.13017,-0.150636,-0.422024,0.0622519,-0.18106,-0.633589,0.869179,-0.0554163,-0.68409,0.821655,-0.0782618,-0.421294,0.888421,0.0325943
80,0.788101,-0.275856,1.15659,0.016379,-0.257079,0.0936404,0.227352,-0.202528,0.707063,0.188781,-0.495639,0.818774,0.303821,-0.718817,0.876222,0.0947165,-0.183458,0.0621951,0.170915,-0.497265,0.401233,0.290907,-0.0770877,0.745551,0.0622171,-0.352641,1.12793,0.196834,-0.422384,0.0659288,0.1816,-0.627901,0.849081,0.107832,-0.675468,0.802929,0.136844,-0.263538,0.100277,-0.204457,-0.505708,0.835709,-0.255551,-0.734988,0.885328,-0.0401335,-0.192121,0.0602709,-0.135047,-0.484308,0.426266,-0.248514,-0.0748,0.737731,0.000755606,-0.377182,1.12586,-0.150566,-0.422008,0.0622506,-0.181058,-0.634317,0.86697,-0.055184,-0.685466,0.820222,-0.0779636,-0.421294,0.883794,0.0326002
81,0.798077,-0.276584,1.15239,0.0162738,-0.257071,0.0936417,0.227292,-0.201123,0.703702,0.188681,-0.497959,0.815508,0.303706,-0.719555,0.876701,0.0943541,-0.183446,0.0621768,0.170878,-0.497187,0.401313,0.290838,-0.0760455,0.742392,0.0620597,-0.353429,1.12357,0.196587,-0.422369,0.065954,0.181609,-0.629315,0.848329,0.107662,-0.677528,0.802504,0.136148,-0.263523,0.100275,-0.204442,-0.507677,0.832237,-0.255983,-0.73533,0.884305,-0.0393207,-0.192201,0.0601426,-0.135113,-0.484275,0.426033,-0.248634,-0.0736879,0.734534,0.00069249,-0.378391,1.12151,-0.150514,-0.421992,0.0622591,-0.181047,-0.634978,0.864848,-0.0550055,-0.686788,0.818784,-0.0776551,-0.421301,0.879181,0.0326189
82,0.808053,-0.277413,1.14808,0.0161203,-0.25706,0.093623,0.227239,-0.199711,0.700339,0.188595,-0.500311,0.812196,0.303546,-0.720272,0.877135,0.0938811,-0.183436,0.0621412,0.170848,-0.497102,0.401367,0.290703,-0.0749851,0.739219,0.0618954,-0.35428,1.11917,0.196355,-0.422335,0.065977,0.18162,-0.630839,0.847774,0.107495,-0.679504,0.802081,0.135369,-0.263507,0.100268,-0.204419,-0.509715,0.828727,-0.256433,-0.735649,0.883336,-0.0385903,-0.192266,0.0600329,-0.13518,-0.484201,0.425833,-0.248734,-0.0725973,0.731321,0.000616383,-0.379522,1.11708,-0.150462,-0.421969,0.0622716,-0.18103,-0.635598,0.862887,-0.0548751,-0.688104,0.817297,-0.0773308,-0.421305,0.874496,0.0325722
83,0.818029,-0.278376,1.14368,0.0159302,-0.257052,0.0936137,0.227177,-0.198269,0.696987,0.188491,-0.502739,0.808832,0.3034,-0.720978,0.877513,0.0933168,-0.183425,0.0621135,0.170821,-0.496919,0.401447,0.290406,-0.0738989,0.735994,0.0617144,-0.355178,1.11467,0.196258,-0.422298,0.0659974,0.181635,-0.63188,0.846781,0.107112,-0.681434,0.801615,0.134515,-0.26351,0.100268,-0.204386,-0.511841,0.8252,-0.256894,-0.735998,0.882374,-0.0379106,-0.192271,0.0600029,-0.135177,-0.484105,0.42569,-0.248831,-0.0714656,0.728097,0.000508478,-0.380588,1.11262,-0.150432,-0.421939,0.0622853,-0.181017,-0.636233,0.860977,-0.0548,-0.689419,0.815783,-0.0769521,-0.421328,0.869745,0.0324387
84,0.828005,-0.279189,1.13938,0.015784,-0.257054,0.0936157,0.22711,-0.196753,0.693685,0.188312,-0.505263,0.805466,0.30322,-0.721719,0.877807,0.0926647,-0.183417,0.0620985,0.17079,-0.496609,0.401586,0.289923,-0.072741,0.732802,0.0614582,-0.356063,1.11023,0.196147,-0.42228,0.0660172,0.181654,-0.632992,0.845688,0.106697,-0.683372,0.801102,0.133622,-0.26351,0.100262,-0.204352,-0.514023,0.821667,-0.257335,-0.736429,0.881348,-0.0372705,-0.192262,0.0600028,-0.13515,-0.483975,0.425585,-0.248926,-0.0703147,0.724885,0.000344269,-0.381612,1.10815,-0.150404,-0.421909,0.0622899,-0.181002,-0.636999,0.858838,-0.0546537,-0.690746,0.814218,-0.0765491,-0.421357,0.864986,0.0322619
85,0.837981,-0.279897,1.13517,0.0156514,-0.257062,0.0936237,0.227034,-0.195211,0.690418,0.188114,-0.507801,0.802073,0.30295,-0.722516,0.878024,0.091937,-0.183409,0.0620912,0.170759,-0.496514,0.401726,0.289548,-0.0715902,0.729622,0.0611533,-0.356951,1.10584,0.195988,-0.422265,0.0660273,0.181659,-0.634282,0.844468,0.106131,-0.685327,0.800566,0.132756,-0.263484,0.100259,-0.204313,-0.516231,0.818139,-0.257722,-0.736925,0.880236,-0.0366436,-0.192272,0.059977,-0.135139,-0.483803,0.425497,-0.249023,-0.0692018,0.72164,0.000168654,-0.382612,1.1037,-0.150386,-0.421868,0.0622963,-0.180982,-0.637868,0.856599,-0.0544293,-0.692094,0.812571,-0.0761435,-0.421379,0.860263,0.0320314
86,0.847957,-0.280725,1.13085,0.0154962,-0.25707,0.0936398,0.226943,-0.193847,0.687036,0.188143,-0.510378,0.798668,0.302663,-0.723354,0.878146,0.0911374,-0.183396,0.0620813,0.170724,-0.496632,0.401865,0.289304,-0.0703859,0.72649,0.0608563,-0.357854,1.10147,0.195803,-0.422265,0.0660296,0.181647,-0.635591,0.842962,0.105267,-0.687305,0.799987,0.131896,-0.263451,0.100249,-0.204263,-0.518422,0.81462,-0.258059,-0.737439,0.879017,-0.0360021,-0.192281,0.0599235,-0.135143,-0.483597,0.425433,-0.249116,-0.0680646,0.718382,3.29269e-06,-0.383566,1.09926,-0.150381,-0.421823,0.0622963,-0.180962,-0.63877,0.854442,-0.0543268,-0.693452,0.810837,-0.0757392,-0.421411,0.855554,0.0317867
87,0.857933,-0.281454,1.12656,0.0153538,-0.257058,0.0936614,0.226852,-0.19247,0.683711,0.187937,-0.513083,0.795386,0.302543,-0.724119,0.878063,0.0902362,-0.183394,0.0620632,0.170694,-0.49668,0.402032,0.289007,-0.069017,0.723472,0.0604959,-0.358735,1.0971,0.195621,-0.422263,0.06605,0.181629,-0.636838,0.841539,0.10455,-0.68928,0.799336,0.131035,-0.263427,0.100224,-0.204222,-0.520581,0.811151,-0.258358,-0.737975,0.877796,-0.0355048,-0.192282,0.059879,-0.135124,-0.483344,0.425381,-0.249202,-0.0668878,0.715136,-0.000159609,-0.384463,1.09483,-0.150389,-0.421786,0.0622804,-0.180949,-0.639698,0.852236,-0.054328,-0.694863,0.80906,-0.0753693,-0.42143,0.850892,0.0315746
88,0.867909,-0.282012,1.12237,0.0152236,-0.257038,0.0936804,0.226752,-0.191086,0.680324,0.187748,-0.515757,0.792146,0.302384,-0.724837,0.877796,0.0893391,-0.183394,0.06204,0.170662,-0.496641,0.402215,0.288557,-0.0675715,0.720563,0.0600994,-0.35958,1.09273,0.195414,-0.422247,0.0660802,0.181624,-0.638064,0.840264,0.104125,-0.691234,0.798554,0.130205,-0.263399,0.100193,-0.204222,-0.522696,0.807714,-0.258612,-0.738592,0.87662,-0.0351962,-0.192275,0.0598673,-0.135105,-0.483088,0.425342,-0.249275,-0.0657497,0.711923,-0.000326541,-0.385287,1.09038,-0.15042,-0.421747,0.0622494,-0.180939,-0.640745,0.850055,-0.0543053,-0.696398,0.807287,-0.0750459,-0.421433,0.846255,0.0313879
89,0.877885,-0.282635,1.11812,0.0150505,-0.257021,0.093691,0.226642,-0.1896,0.677111,0.187506,-0.518379,0.788925,0.302146,-0.725576,0.87737,0.0885542,-0.183384,0.06202,0.170624,-0.496581,0.40241,0.288046,-0.0662628,0.717487,0.0598288,-0.360431,1.08838,0.195162,-0.422228,0.0660962,0.181614,-0.639331,0.839012,0.103989,-0.693188,0.797598,0.129389,-0.263376,0.100184,-0.204234,-0.524755,0.804234,-0.258797,-0.739337,0.875524,-0.0350472,-0.192274,0.0598555,-0.135114,-0.482841,0.425328,-0.249305,-0.0646203,0.708719,-0.000459459,-0.386063,1.08595,-0.150484,-0.421713,0.0622141,-0.180918,-0.641948,0.84788,-0.0542801,-0.698062,0.805556,-0.074819,-0.421414,0.841636,0.0312178
90,0.887861,-0.28335,1.11386,0.0148215,-0.257008,0.0937009,0.226538,-0.188293,0.673923,0.187321,-0.52097,0.785746,0.301899,-0.726391,0.876702,0.0878577,-0.183369,0.0620013,0.170575,-0.49654,0.402614,0.287538,-0.0651974,0.714032,0.0598476,-0.361269,1.08407,0.194898,-0.422204,0.0661093,0.181604,-0.640721,0.837214,0.103564,-0.695113,0.796426,0.128544,-0.263373,0.100184,-0.204231,-0.526755,0.800681,-0.258961,-0.740245,0.874519,-0.03505,-0.192338,0.0597993,-0.135202,-0.482607,0.425314,-0.249309,-0.0634978,0.705529,-0.000529274,-0.386791,1.08155,-0.150585,-0.421697,0.0621438,-0.180868,-0.643262,0.845681,-0.0543613,-0.69987,0.803886,-0.0747419,-0.421361,0.837057,0.0310903
91,0.897837,-0.283928,1.10973,0.0146086,-0.257002,0.0937108,0.226441,-0.186963,0.670753,0.187064,-0.523513,0.782619,0.301641,-0.727305,0.875762,0.0871994,-0.183367,0.0619748,0.170535,-0.496419,0.402802,0.286994,-0.0641658,0.710715,0.0598181,-0.362045,1.0798,0.194613,-0.422185,0.066131,0.18159,-0.642044,0.834988,0.102482,-0.696998,0.795007,0.127677,-0.263366,0.100174,-0.204207,-0.528607,0.797062,-0.259078,-0.741289,0.873593,-0.0351961,-0.192498,0.0596817,-0.13536,-0.482377,0.425303,-0.249305,-0.0624049,0.702357,-0.000557774,-0.387433,1.07718,-0.15071,-0.421686,0.0620629,-0.1808,-0.644672,0.843509,-0.0546033,-0.701743,0.802294,-0.0747878,-0.421286,0.832539,0.0309754
92,0.907813,-0.284479,1.10558,0.0143791,-0.256998,0.0937072,0.226369,-0.185626,0.667509,0.186822,-0.525964,0.779525,0.30133,-0.728281,0.874557,0.0865636,-0.183365,0.0619432,0.170518,-0.496218,0.402978,0.286426,-0.0631644,0.707523,0.0597495,-0.362756,1.0756,0.194294,-0.422163,0.0661519,0.181594,-0.643361,0.832785,0.101613,-0.698826,0.79331,0.126804,-0.263346,0.100175,-0.204182,-0.530377,0.793519,-0.259083,-0.742444,0.872733,-0.0354947,-0.192555,0.0596161,-0.135413,-0.482117,0.425283,-0.249283,-0.0613504,0.699248,-0.000532101,-0.388012,1.07287,-0.150863,-0.421666,0.062003,-0.180738,-0.646157,0.841309,-0.0550927,-0.703673,0.800729,-0.0749277,-0.421181,0.828092,0.0308685
93,0.917788,-0.284834,1.10153,0.0141714,-0.25697,0.0937002,0.226319,-0.184427,0.664151,0.186765,-0.528294,0.776469,0.301008,-0.729315,0.873117,0.0859583,-0.183361,0.0619133,0.170527,-0.496255,0.403115,0.286063,-0.0621768,0.704325,0.0596986,-0.363388,1.07148,0.193943,-0.422137,0.066183,0.181618,-0.644775,0.83058,0.101035,-0.700598,0.791362,0.125964,-0.263322,0.100181,-0.204156,-0.532096,0.790015,-0.25905,-0.7437,0.871901,-0.0359611,-0.192537,0.0596073,-0.135403,-0.481866,0.425265,-0.249215,-0.0603249,0.696192,-0.000436696,-0.388534,1.0686,-0.15103,-0.421601,0.0620603,-0.18077,-0.647697,0.839207,-0.0556405,-0.70563,0.799164,-0.0750994,-0.421058,0.823713,0.0307567
94,0.927764,-0.28524,1.09743,0.0139327,-0.256942,0.093695,0.226293,-0.183281,0.660828,0.186643,-0.53044,0.773419,0.300599,-0.730447,0.871462,0.0853659,-0.183348,0.0618858,0.170529,-0.496285,0.403225,0.285717,-0.0611053,0.701203,0.0595403,-0.363917,1.06742,0.193591,-0.422095,0.0662328,0.181651,-0.646222,0.828232,0.100493,-0.70239,0.789378,0.125229,-0.263303,0.100192,-0.204104,-0.533725,0.786485,-0.258994,-0.744983,0.871059,-0.0365444,-0.192533,0.059594,-0.13538,-0.481678,0.425265,-0.249107,-0.059334,0.693188,-0.000317887,-0.389036,1.06435,-0.151197,-0.421495,0.0622766,-0.180929,-0.649304,0.837403,-0.0558061,-0.707492,0.797568,-0.0752607,-0.420903,0.819429,0.030637
95,0.93774,-0.285763,1.09328,0.0136781,-0.256917,0.0936936,0.226272,-0.182256,0.657432,0.186566,-0.532442,0.770373,0.300083,-0.731672,0.869605,0.0846683,-0.183339,0.0618716,0.170518,-0.496272,0.403323,0.285402,-0.0599172,0.698174,0.0592367,-0.364365,1.06337,0.193261,-0.422063,0.0662735,0.18168,-0.647733,0.825796,0.0999552,-0.704217,0.787368,0.124591,-0.26329,0.100196,-0.204061,-0.535237,0.782921,-0.258905,-0.746254,0.870187,-0.0371063,-0.192545,0.0595871,-0.135359,-0.481548,0.425279,-0.248967,-0.0584422,0.690161,-0.000277756,-0.389486,1.06016,-0.151357,-0.421456,0.0623645,-0.180989,-0.650818,0.835568,-0.0561025,-0.709265,0.795903,-0.0754627,-0.420763,0.815203,0.030488
96,0.947716,-0.286175,1.0892,0.0134277,-0.256915,0.0937039,0.22625,-0.181295,0.654025,0.186438,-0.534374,0.76734,0.299499,-0.732985,0.867578,0.0836847,-0.183332,0.061893,0.170518,-0.496297,0.403432,0.285181,-0.0591062,0.694948,0.0591829,-0.36482,1.05935,0.192974,-0.422053,0.0662943,0.1817,-0.649209,0.823306,0.0993732,-0.706057,0.78534,0.124045,-0.263276,0.100206,-0.204039,-0.536656,0.779331,-0.258781,-0.747466,0.869327,-0.0373962,-0.192534,0.0595965,-0.13535,-0.481314,0.425273,-0.24884,-0.0576829,0.686993,-0.000330763,-0.389884,1.05602,-0.151503,-0.421461,0.0623616,-0.180966,-0.652278,0.83359,-0.0565168,-0.711013,0.794236,-0.0757375,-0.420659,0.811025,0.0303171
97,0.957692,-0.286438,1.08526,0.0131785,-0.256932,0.0937292,0.226232,-0.180471,0.650623,0.186254,-0.536307,0.764482,0.29898,-0.734373,0.865407,0.0823588,-0.183349,0.0619208,0.170519,-0.496346,0.403543,0.285101,-0.0586896,0.691522,0.0593618,-0.365258,1.05535,0.192704,-0.422058,0.0663116,0.181721,-0.650676,0.820793,0.0987563,-0.707962,0.78328,0.123539,-0.263273,0.100202,-0.204032,-0.53799,0.775746,-0.258629,-0.748495,0.868435,-0.037374,-0.192521,0.0595953,-0.135354,-0.481094,0.425346,-0.248789,-0.0567884,0.683887,-0.000352058,-0.390248,1.05193,-0.151667,-0.421453,0.0623576,-0.180953,-0.653656,0.831484,-0.0569533,-0.712757,0.792657,-0.0760977,-0.420587,0.806915,0.0301056
98,0.967668,-0.28658,1.0814,0.0129602,-0.256948,0.0937546,0.226228,-0.179775,0.647141,0.186061,-0.538177,0.7617,0.298424,-0.73555,0.863225,0.0808438,-0.18338,0.0619573,0.170513,-0.496358,0.403636,0.285192,-0.0581893,0.688155,0.0593691,-0.365648,1.05136,0.192429,-0.422068,0.0663354,0.181763,-0.652119,0.818173,0.0980727,-0.70983,0.781123,0.12295,-0.263286,0.100198,-0.204023,-0.539295,0.77229,-0.258598,-0.749324,0.86733,-0.0372338,-0.192516,0.0595721,-0.13536,-0.480934,0.425394,-0.248791,-0.0556731,0.680824,-0.00025744,-0.390555,1.04788,-0.15184,-0.421441,0.0623744,-0.180977,-0.654904,0.829314,-0.0573072,-0.714435,0.791128,-0.0765123,-0.420562,0.802827,0.0298687
99,0.977644,-0.286815,1.0775,0.012754,-0.256948,0.093771,0.226244,-0.179231,0.643612,0.185832,-0.540014,0.758912,0.297851,-0.736268,0.86118,0.0794717,-0.183404,0.0619978,0.170508,-0.496291,0.403708,0.285408,-0.0575877,0.684812,0.0592526,-0.365977,1.04737,0.192132,-0.422063,0.0663569,0.18181,-0.653357,0.815358,0.0971878,-0.711382,0.77891,0.122149,-0.263286,0.100188,-0.204043,-0.540512,0.768901,-0.258621,-0.750059,0.865921,-0.0370899,-0.19251,0.0595717,-0.135361,-0.48078,0.425424,-0.248908,-0.0545051,0.677657,-7.33316e-05,-0.390781,1.04381,-0.152004,-0.421433,0.062397,-0.181013,-0.656,0.827063,-0.0575628,-0.715917,0.789457,-0.0768869,-0.42061,0.798741,0.0296124
100,0.98762,-0.287092,1.07356,0.0125579,-0.256922,0.0937654,0.226284,-0.17863,0.640096,0.185509,-0.541848,0.756065,0.297331,-0.736569,0.859355,0.0783279,-0.183399,0.0620327,0.170514,-0.496194,0.403792,0.285624,-0.0567662,0.681418,0.0593364,-0.366268,1.04336,0.191853,-0.422038,0.0663902,0.181861,-0.654341,0.812331,0.096091,-0.712748,0.776805,0.121281,-0.263261,0.100183,-0.204098,-0.541662,0.765506,-0.25866,-0.750757,0.864297,-0.0369272,-0.192521,0.0595907,-0.135375,-0.480581,0.425435,-0.249222,-0.0535984,0.674392,6.49204e-05,-0.391036,1.03974,-0.152176,-0.421418,0.0624076,-0.181054,-0.657016,0.824684,-0.0577309,-0.717214,0.787528,-0.0771672,-0.420738,0.794628,0.0293811
101,0.997596,-0.287335,1.06956,0.0123807,-0.256869,0.093756,0.226339,-0.178083,0.636559,0.185316,-0.543675,0.753054,0.296965,-0.736668,0.857632,0.0772489,-0.183392,0.0620339,0.170538,-0.49589,0.403897,0.285872,-0.055978,0.678002,0.0594604,-0.366524,1.03934,0.191625,-0.421993,0.0664575,0.181925,-0.655188,0.809318,0.0949172,-0.714119,0.774895,0.120457,-0.263232,0.10017,-0.204189,-0.542795,0.76211,-0.258738,-0.751429,0.862547,-0.0367495,-0.192529,0.059593,-0.135398,-0.48029,0.425403,-0.249744,-0.0528781,0.671083,0.000211037,-0.391281,1.03568,-0.15231,-0.421396,0.0624183,-0.18111,-0.657984,0.822041,-0.0579901,-0.718442,0.78539,-0.0773664,-0.420936,0.790491,0.0291406
102,1.00757,-0.287552,1.06551,0.0122383,-0.256817,0.0937467,0.226378,-0.177424,0.632996,0.18508,-0.54551,0.749905,0.296719,-0.736729,0.855891,0.0761492,-0.183392,0.0620216,0.170555,-0.495446,0.404023,0.286168,-0.0552857,0.67454,0.0595812,-0.36672,1.0353,0.191428,-0.421946,0.0665335,0.182005,-0.656062,0.80643,0.0937672,-0.715471,0.77309,0.119641,-0.26322,0.100166,-0.204306,-0.543896,0.758758,-0.258854,-0.752075,0.860691,-0.0365423,-0.192523,0.0596104,-0.135419,-0.479908,0.425315,-0.250425,-0.0521799,0.667781,0.00036212,-0.391525,1.03162,-0.152412,-0.421374,0.0624369,-0.181181,-0.658907,0.819122,-0.0584295,-0.719627,0.78306,-0.077501,-0.421189,0.7864,0.0288773
103,1.01755,-0.287611,1.06156,0.0121124,-0.256786,0.0937487,0.226397,-0.176488,0.629412,0.184542,-0.547283,0.746838,0.29626,-0.736869,0.854129,0.0750315,-0.183392,0.062036,0.170554,-0.495272,0.404149,0.286713,-0.054663,0.671057,0.0596759,-0.366818,1.03128,0.191233,-0.421917,0.0665948,0.182085,-0.656892,0.803654,0.0927085,-0.716692,0.771278,0.118752,-0.263219,0.100153,-0.204413,-0.545008,0.755444,-0.259041,-0.752643,0.858664,-0.0362503,-0.192469,0.0596495,-0.135382,-0.479505,0.42519,-0.25124,-0.0515057,0.664466,0.000511249,-0.39173,1.02759,-0.152492,-0.42135,0.0624581,-0.181255,-0.659773,0.81627,-0.0586735,-0.720779,0.780558,-0.0775899,-0.421481,0.78237,0.0286057
