Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
171,1.69845,-0.184918,1.46121,-0.0876752,-0.226594,0.182089,0.0465675,-0.274545,1.00112,0.0810851,-0.201227,1.08862,0.183189,-0.200797,0.75563,0.201438,-0.163463,0.18423,-0.0223049,-0.45603,0.514943,0.0996679,-0.138358,1.00462,-0.0441217,-0.231119,1.43887,0.0952678,-0.36867,0.0739313,0.0229827,-0.23378,0.841646,0.149187,-0.165678,0.846324,0.179764,-0.160103,0.0963588,-0.161356,-0.384314,1.11799,-0.322914,-0.588294,0.844098,-0.260252,-0.0856108,0.0623229,-0.104535,-0.269889,0.488472,-0.192268,-0.14211,1.0019,-0.107087,-0.28623,1.45011,-0.245526,-0.32312,0.0613234,-0.106417,-0.520101,0.926615,-0.219489,-0.507015,0.893954,-0.284683,-0.383642,1.23067,-0.0514606
172,1.70844,-0.18447,1.46037,-0.0881314,-0.24996,0.170901,0.046925,-0.273223,0.99989,0.0808109,-0.192042,1.08797,0.18325,-0.183783,0.754874,0.201823,-0.186547,0.168269,-0.0215311,-0.460171,0.516561,0.0984999,-0.137125,1.00357,-0.0438498,-0.229505,1.43707,0.0951103,-0.398995,0.0726837,0.0228108,-0.218855,0.840302,0.150072,-0.150928,0.846648,0.180296,-0.14734,0.096513,-0.161052,-0.389575,1.11891,-0.322648,-0.601438,0.85303,-0.252851,-0.0725014,0.0627164,-0.104773,-0.259524,0.487641,-0.192598,-0.140669,1.00092,-0.10682,-0.286723,1.44944,-0.245423,-0.310281,0.0611945,-0.106432,-0.529627,0.933625,-0.214417,-0.518822,0.899526,-0.279373,-0.382986,1.22916,-0.0520309
173,1.71843,-0.184098,1.4592,-0.0885364,-0.274039,0.159916,0.0475629,-0.271866,0.99822,0.0806652,-0.183133,1.08715,0.183437,-0.167319,0.754166,0.202289,-0.210713,0.152328,-0.0206127,-0.463498,0.517484,0.0973365,-0.135929,1.00224,-0.043711,-0.227881,1.43492,0.0949964,-0.429449,0.0722596,0.0230272,-0.204938,0.838892,0.151158,-0.136878,0.846788,0.180967,-0.13457,0.09656,-0.160788,-0.394726,1.11946,-0.322543,-0.614011,0.86198,-0.24559,-0.0596604,0.0629563,-0.104733,-0.249191,0.486841,-0.192889,-0.139266,0.999618,-0.106594,-0.287256,1.44837,-0.245323,-0.297486,0.060989,-0.106517,-0.538691,0.940417,-0.209555,-0.530134,0.904961,-0.274188,-0.382195,1.22734,-0.0524963
174,1.72842,-0.183863,1.45769,-0.0888844,-0.298652,0.149327,0.0486132,-0.270496,0.996162,0.0806262,-0.174708,1.08621,0.183594,-0.151384,0.753517,0.202864,-0.235765,0.13683,-0.0195523,-0.466021,0.517684,0.0960879,-0.134818,1.00061,-0.0436629,-0.226232,1.43247,0.0949236,-0.459915,0.072739,0.0237195,-0.191056,0.837517,0.152119,-0.123283,0.846939,0.181805,-0.122026,0.0970388,-0.160743,-0.399705,1.11965,-0.322423,-0.625851,0.870724,-0.238505,-0.046943,0.0631013,-0.104458,-0.239126,0.486024,-0.193151,-0.137973,0.997989,-0.106415,-0.287807,1.4469,-0.245182,-0.284686,0.0607795,-0.106603,-0.547187,0.946884,-0.205044,-0.540865,0.910208,-0.269077,-0.381605,1.22522,-0.0527686
175,1.73841,-0.183705,1.45586,-0.0891678,-0.323865,0.13921,0.0499729,-0.26916,0.993768,0.0807265,-0.166784,1.08514,0.183789,-0.136057,0.752917,0.203543,-0.261688,0.122123,-0.0183865,-0.467858,0.51722,0.0946905,-0.133708,0.998641,-0.0436625,-0.224479,1.42982,0.0949094,-0.490202,0.0742012,0.0249368,-0.177078,0.836211,0.152874,-0.110104,0.847106,0.182777,-0.109428,0.097458,-0.160688,-0.404476,1.11949,-0.322229,-0.636927,0.879228,-0.231593,-0.0340658,0.063309,-0.104452,-0.229599,0.485187,-0.193356,-0.136789,0.996037,-0.106274,-0.288426,1.44507,-0.244964,-0.27169,0.0606669,-0.106781,-0.555036,0.952865,-0.200856,-0.550985,0.91525,-0.263983,-0.380912,1.22282,-0.0527946
176,1.7484,-0.18354,1.45378,-0.0893883,-0.349547,0.129723,0.0515973,-0.267852,0.991073,0.0809405,-0.159311,1.08397,0.184099,-0.121369,0.752374,0.204237,-0.288707,0.108176,-0.0171621,-0.46898,0.516156,0.0933251,-0.132574,0.996331,-0.0436189,-0.222598,1.427,0.0949369,-0.520129,0.0767689,0.0266837,-0.164075,0.834867,0.15375,-0.0973948,0.847248,0.183892,-0.0967978,0.0977643,-0.160558,-0.408988,1.11902,-0.32193,-0.647284,0.887494,-0.224915,-0.0213198,0.0635368,-0.104255,-0.220705,0.484297,-0.193469,-0.135684,0.99383,-0.106171,-0.289235,1.44302,-0.244689,-0.258773,0.060576,-0.106916,-0.562454,0.958633,-0.196675,-0.560518,0.920046,-0.258955,-0.380127,1.22012,-0.0525559
177,1.75839,-0.183375,1.45145,-0.089558,-0.375332,0.12126,0.0534661,-0.266626,0.988103,0.0812673,-0.152302,1.0827,0.184465,-0.1073,0.751866,0.204916,-0.316801,0.0949136,-0.0154916,-0.469347,0.514548,0.0919344,-0.131465,0.993646,-0.043519,-0.220869,1.424,0.0949883,-0.5495,0.0805945,0.028855,-0.151937,0.83354,0.154721,-0.0852084,0.847379,0.18512,-0.0841151,0.0979028,-0.16042,-0.413235,1.11827,-0.321501,-0.656917,0.895446,-0.218515,-0.00856445,0.0637874,-0.104061,-0.212278,0.483297,-0.19345,-0.13471,0.991408,-0.106084,-0.29013,1.44071,-0.244288,-0.245975,0.060505,-0.107001,-0.569432,0.964157,-0.192471,-0.569474,0.92454,-0.254095,-0.379575,1.21709,-0.0520142
178,1.76838,-0.183257,1.44892,-0.0896361,-0.401179,0.114217,0.055701,-0.26548,0.984902,0.0817162,-0.145809,1.08129,0.184868,-0.0936861,0.751508,0.205879,-0.345269,0.0831023,-0.0131442,-0.468886,0.512435,0.0904867,-0.130512,0.99066,-0.0434265,-0.219282,1.42087,0.0950722,-0.578141,0.0857196,0.0313318,-0.139375,0.832173,0.155483,-0.0736543,0.847536,0.186299,-0.0714893,0.0980366,-0.160287,-0.417386,1.11727,-0.321051,-0.665812,0.903002,-0.212436,0.0043218,0.0641969,-0.103973,-0.204095,0.482196,-0.193348,-0.133943,0.988809,-0.106019,-0.291068,1.43816,-0.243765,-0.233264,0.060451,-0.10705,-0.575882,0.969394,-0.188193,-0.577815,0.928718,-0.249426,-0.378994,1.21374,-0.0512186
179,1.77837,-0.183209,1.44622,-0.0896118,-0.427346,0.108662,0.0577261,-0.264434,0.9815,0.0822729,-0.139863,1.07972,0.185293,-0.080552,0.751305,0.207134,-0.373837,0.0730632,-0.010711,-0.467685,0.509807,0.0890325,-0.129661,0.987567,-0.0433891,-0.217805,1.41766,0.0951962,-0.605809,0.0920147,0.0340679,-0.127449,0.830804,0.156276,-0.0626975,0.847701,0.187513,-0.0591917,0.0986996,-0.160317,-0.421411,1.11604,-0.320598,-0.67396,0.910091,-0.206688,0.017246,0.0647153,-0.103951,-0.19604,0.481118,-0.193225,-0.133377,0.986107,-0.105993,-0.292039,1.43543,-0.243139,-0.220574,0.0604053,-0.107075,-0.581834,0.974318,-0.183957,-0.585544,0.932527,-0.244947,-0.378322,1.21016,-0.0501884
180,1.78837,-0.183197,1.44339,-0.0894822,-0.453122,0.104887,0.0597758,-0.263562,0.977915,0.0829079,-0.134435,1.07806,0.185703,-0.068172,0.751141,0.208371,-0.40226,0.0650032,-0.00842133,-0.465898,0.506624,0.087497,-0.128854,0.984568,-0.04339,-0.216443,1.4144,0.0953907,-0.632321,0.0995939,0.0368395,-0.116476,0.829437,0.157155,-0.0524171,0.847875,0.188671,-0.0468649,0.0993671,-0.160333,-0.425117,1.11459,-0.319997,-0.68139,0.916651,-0.201278,0.0298182,0.0649987,-0.103908,-0.188204,0.480161,-0.193166,-0.132994,0.983372,-0.105951,-0.293021,1.43255,-0.242412,-0.207842,0.0603909,-0.107079,-0.587282,0.978649,-0.180142,-0.592643,0.935903,-0.240651,-0.37763,1.20649,-0.0489002
181,1.79836,-0.18327,1.44048,-0.089243,-0.478025,0.10297,0.0617407,-0.262931,0.974211,0.0835863,-0.129527,1.07633,0.18614,-0.0565377,0.751007,0.2096,-0.429851,0.059283,-0.00622986,-0.463831,0.503089,0.0860268,-0.128303,0.981598,-0.0433251,-0.215234,1.41114,0.0956807,-0.65743,0.108472,0.0393798,-0.106315,0.828132,0.158063,-0.0428378,0.848089,0.189855,-0.0345149,0.100046,-0.160289,-0.428513,1.11294,-0.319231,-0.688099,0.922618,-0.196189,0.0424354,0.0654284,-0.103831,-0.180657,0.479295,-0.193164,-0.132686,0.980726,-0.105834,-0.29399,1.42956,-0.241598,-0.195082,0.0603137,-0.107191,-0.592176,0.982094,-0.176934,-0.599116,0.938793,-0.236575,-0.376955,1.20286,-0.0473483
182,1.80835,-0.183355,1.4375,-0.0888984,-0.501714,0.10277,0.0633264,-0.262588,0.97046,0.0842763,-0.125099,1.07452,0.186633,-0.0454975,0.750998,0.211021,-0.456364,0.0555252,-0.0042449,-0.461811,0.499428,0.0847176,-0.128352,0.978514,-0.0431485,-0.214175,1.40789,0.0960771,-0.680822,0.118739,0.0414203,-0.0967831,0.826769,0.159007,-0.0339527,0.848267,0.19101,-0.0222209,0.100829,-0.160248,-0.431672,1.11114,-0.31834,-0.694107,0.927916,-0.191451,0.0552204,0.0661954,-0.103581,-0.173409,0.478374,-0.193189,-0.132468,0.978263,-0.105732,-0.294956,1.42652,-0.240695,-0.182293,0.060238,-0.107337,-0.5966,0.985026,-0.173855,-0.604957,0.941168,-0.232731,-0.376308,1.19937,-0.0455938
183,1.81834,-0.183541,1.43444,-0.0884321,-0.523861,0.103998,0.0644796,-0.262604,0.966709,0.0849722,-0.121224,1.07264,0.187157,-0.0352342,0.751046,0.21242,-0.481394,0.053383,-0.00259471,-0.459983,0.495802,0.0835173,-0.128616,0.975527,-0.0428991,-0.213284,1.40467,0.0965957,-0.702048,0.130295,0.0425737,-0.0880136,0.82542,0.159997,-0.0258231,0.848363,0.192087,-0.0100096,0.101832,-0.16029,-0.434584,1.1092,-0.317325,-0.699452,0.932497,-0.187064,0.0680639,0.0674266,-0.103133,-0.166505,0.477339,-0.193259,-0.132606,0.975861,-0.105563,-0.2959,1.42347,-0.239704,-0.169562,0.0601739,-0.107469,-0.600573,0.987478,-0.170835,-0.610217,0.943021,-0.229133,-0.37577,1.19611,-0.0437009
184,1.82833,-0.183764,1.43136,-0.087841,-0.544182,0.106158,0.0654524,-0.263003,0.962973,0.0857101,-0.117852,1.07072,0.187723,-0.0257899,0.751095,0.213784,-0.504512,0.052515,-0.00114075,-0.458623,0.492472,0.082584,-0.129021,0.972688,-0.0425421,-0.21259,1.40149,0.0972418,-0.720545,0.142587,0.0425161,-0.080112,0.824114,0.161046,-0.0185036,0.8484,0.193046,0.00202874,0.102999,-0.16046,-0.437221,1.10712,-0.316185,-0.704149,0.936301,-0.183023,0.0806281,0.0689605,-0.103076,-0.160133,0.476281,-0.193416,-0.13346,0.973355,-0.10526,-0.296831,1.42046,-0.238628,-0.156958,0.0600829,-0.107611,-0.60408,0.989365,-0.167931,-0.614899,0.944403,-0.225707,-0.375452,1.19311,-0.0417704
185,1.83832,-0.184027,1.42834,-0.0870979,-0.562628,0.108608,0.0666595,-0.263762,0.959302,0.0865254,-0.114956,1.06877,0.188347,-0.0170692,0.751153,0.215215,-0.525296,0.052383,0.000720447,-0.457692,0.489605,0.0818594,-0.129565,0.970011,-0.0420285,-0.212105,1.39838,0.0980274,-0.736191,0.155121,0.0413132,-0.0731415,0.822792,0.162209,-0.0120142,0.848365,0.193935,0.013822,0.104498,-0.1606,-0.439551,1.10491,-0.314897,-0.7082,0.939272,-0.17933,0.0929022,0.070831,-0.103366,-0.154437,0.475249,-0.1937,-0.134265,0.970921,-0.104819,-0.297748,1.41752,-0.237453,-0.144438,0.0599533,-0.10784,-0.607161,0.990692,-0.165116,-0.618935,0.945395,-0.222285,-0.37546,1.19029,-0.0399062
186,1.84831,-0.184412,1.42539,-0.0861676,-0.579155,0.111017,0.0684548,-0.264792,0.955836,0.087408,-0.112529,1.0668,0.189058,-0.00932015,0.751113,0.216513,-0.543491,0.0524142,0.00371739,-0.457223,0.487245,0.0811799,-0.130192,0.967543,-0.0412708,-0.211833,1.39535,0.0989823,-0.748895,0.166883,0.03933,-0.0671541,0.821481,0.163487,-0.00631275,0.848283,0.19496,0.0253999,0.106306,-0.160933,-0.441589,1.10262,-0.313473,-0.71164,0.941396,-0.175988,0.10498,0.0732446,-0.103707,-0.149472,0.474251,-0.194078,-0.134936,0.96861,-0.104149,-0.298657,1.41469,-0.236213,-0.131732,0.0599022,-0.108129,-0.609865,0.991426,-0.162427,-0.622342,0.945783,-0.219109,-0.375852,1.18761,-0.0381935
187,1.8583,-0.184925,1.42257,-0.0850774,-0.593283,0.113331,0.070557,-0.265991,0.952722,0.0883275,-0.110539,1.06485,0.189836,-0.00244652,0.750991,0.217861,-0.558454,0.0521204,0.00738153,-0.457517,0.485309,0.0805948,-0.130898,0.965246,-0.0402212,-0.211793,1.39242,0.100094,-0.75854,0.17668,0.0365518,-0.0621529,0.820124,0.165024,-0.00150165,0.848004,0.195902,0.0367696,0.108414,-0.161563,-0.443337,1.10028,-0.311928,-0.714453,0.942639,-0.17299,0.117221,0.0764815,-0.104102,-0.145169,0.473312,-0.194518,-0.135674,0.966432,-0.103186,-0.299671,1.41205,-0.23492,-0.118888,0.0598252,-0.108231,-0.612163,0.991544,-0.159929,-0.625125,0.945524,-0.216257,-0.37663,1.18498,-0.0366406
188,1.86829,-0.185589,1.41996,-0.0838606,-0.604002,0.115027,0.0722168,-0.267272,0.950026,0.089265,-0.109004,1.06294,0.190675,0.00352394,0.750789,0.219267,-0.56972,0.0509338,0.0108062,-0.459182,0.48379,0.0804351,-0.1317,0.963022,-0.0389111,-0.21199,1.38964,0.101351,-0.764871,0.183802,0.0327509,-0.0580553,0.818539,0.166752,0.0024518,0.847616,0.197036,0.0478511,0.110751,-0.162463,-0.444779,1.09794,-0.310247,-0.716653,0.942982,-0.170312,0.129586,0.080626,-0.104335,-0.141487,0.472437,-0.195031,-0.136534,0.964361,-0.101975,-0.300749,1.40963,-0.233565,-0.106065,0.059677,-0.10846,-0.613961,0.990976,-0.157808,-0.627261,0.944693,-0.213661,-0.377752,1.1824,-0.0352283
189,1.87828,-0.18645,1.41763,-0.0825492,-0.610545,0.115182,0.0730366,-0.268533,0.947678,0.0901967,-0.107922,1.06108,0.191576,0.00829721,0.750394,0.220489,-0.575892,0.0491979,0.0134277,-0.462581,0.482984,0.0809222,-0.132668,0.96088,-0.0374267,-0.212419,1.38706,0.102734,-0.767922,0.187008,0.0284925,-0.0551643,0.816847,0.168625,0.00545385,0.847045,0.198174,0.0585342,0.113407,-0.163599,-0.445888,1.09565,-0.308457,-0.718218,0.942406,-0.167956,0.141162,0.0846208,-0.105017,-0.138409,0.471633,-0.195652,-0.137506,0.962327,-0.100559,-0.301912,1.40746,-0.232156,-0.0932883,0.0595135,-0.10885,-0.615218,0.98984,-0.155739,-0.628763,0.9433,-0.211291,-0.379076,1.17993,-0.0339002
190,1.88827,-0.187461,1.41557,-0.0811703,-0.612902,0.113589,0.0729918,-0.269751,0.945689,0.0911955,-0.107333,1.05928,0.192571,0.0120122,0.74985,0.221765,-0.577061,0.0469637,0.0147459,-0.467459,0.482929,0.0815678,-0.133813,0.95884,-0.0358787,-0.213065,1.38472,0.104204,-0.76858,0.185696,0.0247291,-0.0528003,0.815306,0.17027,0.0074899,0.846254,0.199322,0.0688881,0.116281,-0.164969,-0.446698,1.0934,-0.306596,-0.719139,0.940918,-0.165977,0.152008,0.088442,-0.106219,-0.135925,0.470874,-0.196353,-0.138598,0.960308,-0.0990159,-0.303217,1.40554,-0.230678,-0.0803976,0.0593659,-0.109272,-0.616076,0.988126,-0.153855,-0.629592,0.941357,-0.209156,-0.380488,1.17767,-0.0325775
191,1.89826,-0.188616,1.41376,-0.0797425,-0.611853,0.110408,0.0724972,-0.271079,0.944152,0.0923112,-0.107279,1.05756,0.193699,0.0146488,0.749157,0.223163,-0.573739,0.0444803,0.0149431,-0.473235,0.483208,0.082092,-0.135142,0.956865,-0.0343656,-0.213876,1.38264,0.105753,-0.767708,0.180343,0.0218079,-0.0513791,0.813923,0.171778,0.0085833,0.845291,0.200539,0.0789379,0.119302,-0.166528,-0.447193,1.09124,-0.304677,-0.719402,0.938532,-0.164414,0.163034,0.0933333,-0.107636,-0.134055,0.470096,-0.197043,-0.13992,0.958327,-0.0974223,-0.304705,1.40391,-0.229092,-0.0671791,0.0591969,-0.109537,-0.616497,0.985815,-0.152133,-0.629749,0.938886,-0.20725,-0.381988,1.17573,-0.031184
192,1.90826,-0.189928,1.41219,-0.0782657,-0.608084,0.106299,0.0719329,-0.272715,0.943081,0.0935451,-0.107769,1.05594,0.194977,0.0158584,0.748201,0.224437,-0.566924,0.0425825,0.0144478,-0.479315,0.48332,0.0825677,-0.136755,0.954936,-0.03295,-0.214801,1.38083,0.10735,-0.765353,0.172014,0.0191986,-0.0512438,0.812375,0.173447,0.00874625,0.844166,0.201855,0.08861,0.122643,-0.168147,-0.447352,1.08915,-0.302734,-0.719004,0.935252,-0.163235,0.173736,0.0989144,-0.109047,-0.132865,0.469221,-0.197624,-0.141507,0.956376,-0.0958601,-0.306411,1.40257,-0.227387,-0.0537614,0.0589837,-0.10988,-0.616253,0.982875,-0.150247,-0.629236,0.935867,-0.205603,-0.383571,1.17419,-0.0296964
193,1.91825,-0.191342,1.41082,-0.0767264,-0.602195,0.102331,0.0713702,-0.274802,0.942411,0.0948794,-0.108778,1.05445,0.196416,0.0156328,0.746984,0.225554,-0.557463,0.0428912,0.0138511,-0.485248,0.482988,0.0831216,-0.138783,0.953084,-0.0315834,-0.215828,1.37928,0.108977,-0.761802,0.161857,0.0162887,-0.0524616,0.81071,0.175249,0.00797101,0.842895,0.203245,0.0978105,0.12639,-0.169647,-0.447162,1.08713,-0.30079,-0.717923,0.931083,-0.162339,0.183796,0.105085,-0.110317,-0.132418,0.468205,-0.198012,-0.143514,0.954494,-0.0943154,-0.308276,1.40146,-0.225554,-0.0401787,0.0585548,-0.110316,-0.615658,0.979532,-0.148803,-0.628032,0.932331,-0.204212,-0.385215,1.17304,-0.0281221
194,1.92824,-0.192803,1.40958,-0.0751032,-0.595328,0.098901,0.0703218,-0.277498,0.942099,0.0963169,-0.110311,1.05309,0.197988,0.0142539,0.745601,0.226832,-0.547683,0.0441481,0.0132169,-0.490635,0.482253,0.0834922,-0.141205,0.951375,-0.0301806,-0.21697,1.37795,0.110612,-0.758003,0.15097,0.0133284,-0.0540089,0.809235,0.176745,0.00627443,0.841446,0.204629,0.106386,0.130587,-0.170956,-0.446682,1.08521,-0.298901,-0.716148,0.926058,-0.161745,0.193139,0.111887,-0.111365,-0.132707,0.467097,-0.198219,-0.146004,0.95279,-0.0927099,-0.310207,1.40053,-0.223608,-0.0268758,0.0580365,-0.110226,-0.614574,0.975593,-0.147907,-0.626121,0.928286,-0.203129,-0.386938,1.17225,-0.0264395
195,1.93823,-0.194219,1.4084,-0.073408,-0.588811,0.0964514,0.0694249,-0.280856,0.942133,0.097833,-0.112322,1.05182,0.199674,0.0117149,0.743995,0.228277,-0.538751,0.0458019,0.0125519,-0.495168,0.481365,0.0836499,-0.143984,0.949908,-0.028517,-0.218192,1.37683,0.112262,-0.753941,0.139962,0.0104944,-0.0563113,0.80786,0.177988,0.00366542,0.83981,0.205967,0.114226,0.135071,-0.172111,-0.445894,1.08341,-0.297068,-0.713683,0.920232,-0.161456,0.201918,0.119595,-0.11206,-0.133717,0.465962,-0.198333,-0.148905,0.951399,-0.0909773,-0.312125,1.39976,-0.221564,-0.013686,0.057423,-0.11035,-0.612843,0.971058,-0.146981,-0.623545,0.923746,-0.202382,-0.388848,1.1718,-0.024666
196,1.94822,-0.195489,1.40732,-0.0716276,-0.582801,0.0945861,0.068907,-0.284901,0.942516,0.0994082,-0.114765,1.0506,0.201447,0.00781813,0.742073,0.229639,-0.530455,0.0478254,0.0121684,-0.498708,0.480678,0.0840328,-0.147121,0.948798,-0.026419,-0.219521,1.37588,0.11394,-0.749586,0.129006,0.00808016,-0.0598847,0.806353,0.179341,0.000180407,0.837971,0.207294,0.121087,0.13978,-0.173165,-0.444783,1.08169,-0.295272,-0.710486,0.913653,-0.161463,0.209733,0.128023,-0.112435,-0.13559,0.464797,-0.19838,-0.152089,0.950386,-0.0890045,-0.31389,1.39919,-0.219463,-0.000531347,0.0568258,-0.110573,-0.610633,0.966039,-0.146341,-0.620301,0.918763,-0.20199,-0.391071,1.17167,-0.0228032
197,1.95821,-0.196648,1.40637,-0.0698001,-0.576932,0.0926255,0.0686686,-0.289517,0.943235,0.100915,-0.11764,1.04943,0.203247,0.00259214,0.739891,0.230902,-0.521864,0.0501326,0.0124048,-0.501557,0.480415,0.0849416,-0.150508,0.948143,-0.0239572,-0.220955,1.37512,0.115694,-0.744805,0.118113,0.00631265,-0.0642764,0.804948,0.180558,-0.00407539,0.835969,0.20887,0.127098,0.144604,-0.173723,-0.443371,1.08009,-0.293539,-0.706547,0.906368,-0.161785,0.216061,0.136846,-0.112403,-0.13855,0.46353,-0.198357,-0.155473,0.94973,-0.0867508,-0.31532,1.39887,-0.2174,0.0125413,0.0562726,-0.110691,-0.607813,0.960529,-0.145883,-0.616368,0.9134,-0.201973,-0.393659,1.17191,-0.0208489
198,1.9682,-0.197752,1.40569,-0.0678816,-0.570431,0.0908894,0.0689223,-0.294566,0.944225,0.1023,-0.120961,1.04834,0.20503,-0.00386883,0.737528,0.232064,-0.512577,0.0523773,0.0131036,-0.504473,0.480669,0.0860352,-0.1541,0.947988,-0.0212019,-0.22249,1.3746,0.117559,-0.739174,0.107695,0.0053928,-0.0697062,0.803513,0.181812,-0.00921224,0.833804,0.210446,0.132126,0.149735,-0.174024,-0.441649,1.0786,-0.291867,-0.701879,0.89845,-0.162458,0.221044,0.146416,-0.111947,-0.14277,0.462078,-0.198308,-0.15902,0.949404,-0.0842253,-0.316409,1.39884,-0.215496,0.0252086,0.0557514,-0.110688,-0.604505,0.954683,-0.145862,-0.611812,0.907826,-0.2023,-0.39662,1.17256,-0.0188134
199,1.97819,-0.198901,1.40535,-0.0658354,-0.562789,0.0896259,0.0694125,-0.299845,0.945376,0.103644,-0.124714,1.04737,0.206812,-0.0113464,0.735092,0.233382,-0.502313,0.0545242,0.0139362,-0.508075,0.481285,0.0869995,-0.158044,0.9483,-0.0182039,-0.224147,1.37436,0.119519,-0.73236,0.0985211,0.00540222,-0.0760758,0.802078,0.183089,-0.0152407,0.831548,0.212034,0.135941,0.155326,-0.174007,-0.43957,1.07721,-0.29025,-0.696419,0.889965,-0.163536,0.224424,0.156687,-0.111139,-0.148432,0.460409,-0.19846,-0.162649,0.949374,-0.0815325,-0.317236,1.39911,-0.213786,0.0371757,0.0554182,-0.11063,-0.600526,0.948462,-0.145961,-0.606594,0.90207,-0.203043,-0.399864,1.17362,-0.016715
200,1.98818,-0.200169,1.40533,-0.0636869,-0.55391,0.0889215,0.0698373,-0.305007,0.946607,0.10497,-0.128915,1.04653,0.208602,-0.0198201,0.732627,0.234845,-0.491344,0.0563373,0.0146665,-0.512472,0.481903,0.087917,-0.162324,0.949083,-0.0151302,-0.225951,1.37441,0.121546,-0.724205,0.0909287,0.00611217,-0.0835895,0.800738,0.184418,-0.0221431,0.829256,0.213617,0.138289,0.161383,-0.173913,-0.437131,1.07595,-0.288691,-0.690142,0.880984,-0.165052,0.22592,0.168015,-0.110199,-0.155648,0.458573,-0.199266,-0.166216,0.949624,-0.0787472,-0.317883,1.39963,-0.212233,0.0483703,0.0554868,-0.110552,-0.595996,0.942015,-0.146431,-0.600626,0.896127,-0.204172,-0.403252,1.17502,-0.0146093
201,1.99817,-0.201443,1.40559,-0.061506,-0.544157,0.0886306,0.069999,-0.309688,0.947871,0.106283,-0.13363,1.04581,0.210375,-0.029399,0.730146,0.236237,-0.480224,0.0575085,0.0150612,-0.517157,0.48247,0.0888894,-0.165716,0.950442,-0.0122231,-0.227858,1.37477,0.12359,-0.714986,0.084722,0.00681285,-0.0917817,0.799447,0.1858,-0.0298739,0.826998,0.215198,0.139053,0.168008,-0.173462,-0.434339,1.07484,-0.287172,-0.683005,0.871582,-0.167046,0.225318,0.180634,-0.108976,-0.164244,0.456612,-0.200872,-0.169519,0.950144,-0.0760181,-0.318493,1.40039,-0.2108,0.058635,0.0560606,-0.110438,-0.590958,0.935466,-0.147301,-0.593933,0.890025,-0.205805,-0.406639,1.17665,-0.0125655
202,2.00816,-0.202645,1.40614,-0.0593945,-0.533878,0.0885676,0.0699036,-0.313648,0.949205,0.107639,-0.138845,1.04519,0.212145,-0.0398456,0.727733,0.237748,-0.468788,0.0583306,0.0152255,-0.521143,0.483206,0.0901406,-0.169163,0.951905,-0.00966872,-0.229838,1.37541,0.125647,-0.704935,0.0794722,0.00691478,-0.100598,0.798188,0.187207,-0.0384313,0.82477,0.216807,0.13857,0.175353,-0.172585,-0.431219,1.07392,-0.285671,-0.675002,0.861833,-0.169574,0.222701,0.194354,-0.107655,-0.173905,0.454397,-0.202879,-0.172384,0.950886,-0.0735764,-0.319068,1.40131,-0.20943,0.0675535,0.05742,-0.110282,-0.585257,0.928447,-0.148901,-0.586551,0.883835,-0.207887,-0.409932,1.17835,-0.0106664
203,2.01816,-0.203732,1.40693,-0.0574286,-0.523256,0.088586,0.0696286,-0.316728,0.950664,0.10917,-0.144575,1.04465,0.213957,-0.051338,0.725357,0.23925,-0.456932,0.0590445,0.0153248,-0.523496,0.483967,0.0917058,-0.171624,0.953539,-0.00761121,-0.231885,1.37631,0.127701,-0.694265,0.0750271,0.00643953,-0.110416,0.79706,0.18861,-0.0478705,0.822478,0.218539,0.137015,0.183004,-0.171725,-0.427753,1.07317,-0.284172,-0.666142,0.851829,-0.172649,0.218243,0.209008,-0.106393,-0.184326,0.451911,-0.204722,-0.174803,0.951621,-0.071557,-0.319566,1.40237,-0.2081,0.0748827,0.0597513,-0.110125,-0.578834,0.921061,-0.150966,-0.578432,0.877611,-0.210365,-0.41305,1.18003,-0.00905303
