Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,x39,x40,RASI
557,0.0181677,0.00605148,0.0110466,0.0534244,0.0326571,0.0194491,0.0426997,0.00751927,0.00553049,0.00702305,0.0188292,0.0302712,0.0133635,0.0115966,0.00655249,0.0102343,0.0120639,0.014625,0.0117702,0.00797944,0.0112131,0.048906,0.00995851,0.055122,0.0141247,0.0120431,0.00518868,0.00757244,0.0290894,0.0211067,0.0190474,0.00863546,0.00709954,0.0116711,0.00370462,0.010477,0.00295526,0.0478709,0,0,0.0765989
558,0.018232,0.00580343,0.0113861,0.0534986,0.0330875,0.0196905,0.04335,0.00719628,0.00573054,0.00753133,0.0199623,0.0298738,0.0134576,0.0131109,0.00651446,0.00941465,0.0122206,0.0145398,0.0119914,0.00811363,0.0111261,0.0493244,0.00965805,0.055879,0.0142864,0.0119395,0.00554009,0.0078435,0.0288862,0.0208555,0.0190445,0.00866092,0.00742492,0.0112736,0.00344914,0.0104429,0.00264263,0.0473066,0,0,0.0763835
559,0.0183666,0.00559254,0.0116517,0.0536717,0.033614,0.019915,0.0439874,0.00677332,0.0059252,0.00780339,0.0212239,0.0295128,0.0134539,0.0147609,0.00633078,0.00893206,0.0123128,0.0145757,0.0122407,0.00828172,0.0111245,0.0497842,0.00935572,0.0567121,0.0143842,0.0118144,0.00590939,0.00811872,0.0285993,0.0206759,0.0190712,0.00857382,0.00772454,0.0107789,0.00318967,0.0104146,0.00282777,0.0467613,0,0,0.0761613
560,0.0185652,0.00541845,0.0117068,0.0537262,0.0338008,0.0200726,0.0445762,0.00637091,0.00609672,0.00779032,0.0225169,0.0292498,0.013455,0.0164472,0.00598915,0.00873036,0.0122988,0.0145892,0.0124726,0.00850211,0.011196,0.0503303,0.00901437,0.0575967,0.0143464,0.0116778,0.00632427,0.00838702,0.0282641,0.0205643,0.0191147,0.00833984,0.0080014,0.0102197,0.00299718,0.0103479,0.00354836,0.0463362,0,0,0.0759966
561,0.0187704,0.00521527,0.011422,0.0538181,0.0338804,0.0201479,0.045104,0.00604303,0.00625518,0.00733707,0.0236879,0.0290925,0.0134795,0.0181634,0.00550909,0.00823566,0.0122823,0.0145654,0.0126646,0.00877698,0.0114209,0.0509471,0.00859106,0.0584655,0.0142461,0.0115646,0.00675497,0.00871006,0.0279504,0.0205145,0.019138,0.00808488,0.00827614,0.00962666,0.00287189,0.0101958,0.00435779,0.0460344,0,0,0.0759177
562,0.0189067,0.00496691,0.0107063,0.0539505,0.0339061,0.0201825,0.0455826,0.00579441,0.00641227,0.00630433,0.0245604,0.0290233,0.0134799,0.0197682,0.00484245,0.00728188,0.0122211,0.0143094,0.0128156,0.00909627,0.011841,0.0515715,0.00811818,0.0593457,0.0140956,0.0115128,0.00709318,0.00907024,0.0277081,0.020524,0.0191033,0.00797888,0.00852684,0.00902741,0.00278575,0.00996032,0.00520387,0.0457832,0,0,0.0759233
563,0.0189133,0.00469326,0.00991293,0.054044,0.0340646,0.0202263,0.0460441,0.00565325,0.00656833,0.00469615,0.0249544,0.0291087,0.0134504,0.0210894,0.00389338,0.00639766,0.0121267,0.0139455,0.0129112,0.00944339,0.0124699,0.0521688,0.00770669,0.0602551,0.0139402,0.0115331,0.0073901,0.00935486,0.0275691,0.0206106,0.0189823,0.00806524,0.00875669,0.00845029,0.00275068,0.00964967,0.00612106,0.0457094,0,0,0.0759998
564,0.018806,0.00443503,0.00965482,0.0541489,0.0340531,0.0203068,0.0465114,0.00560003,0.00668516,0.00359597,0.025017,0.0293402,0.0134844,0.021909,0.00275769,0.00706444,0.0122213,0.013708,0.0129325,0.00981793,0.0132265,0.052793,0.00735134,0.0612258,0.0137849,0.0116474,0.00788368,0.00953361,0.0274995,0.0207288,0.0188399,0.00809858,0.00899475,0.0078712,0.00274578,0.00929717,0.00707498,0.04579,0,0,0.0760129
565,0.0186285,0.00427458,0.010114,0.0542878,0.034021,0.0204707,0.0469846,0.00555813,0.00673081,0.00417509,0.0249125,0.0296336,0.01361,0.0221844,0.00210333,0.0101143,0.0122964,0.0135879,0.0128872,0.0102318,0.0140213,0.0535053,0.00708773,0.0622403,0.0135896,0.0118147,0.00840099,0.00965849,0.0274587,0.0207722,0.0187327,0.00804278,0.00920538,0.00729033,0.00277152,0.00910652,0.00802608,0.046025,0,0,0.0758451
566,0.0184117,0.00430518,0.010784,0.0545339,0.0339562,0.020761,0.0474839,0.00548413,0.00664911,0.00592957,0.0247886,0.0299394,0.0138222,0.0219612,0.00294839,0.0139077,0.0122319,0.0135222,0.0128886,0.0106899,0.0147543,0.0542647,0.00687384,0.0632737,0.0133788,0.0119832,0.00886965,0.00974653,0.0274145,0.0206783,0.0185333,0.00786777,0.00938814,0.00676506,0.00284419,0.00898965,0.00896124,0.0463157,0,0,0.0756697
567,0.0181551,0.00454726,0.0110479,0.05485,0.0339271,0.0209859,0.0479974,0.00536155,0.00640474,0.00787589,0.0247848,0.0302198,0.0140649,0.0212939,0.00441595,0.0164247,0.01201,0.0134852,0.0129253,0.0111612,0.0153434,0.0550217,0.00668926,0.0642757,0.0131856,0.0121641,0.00930607,0.00991239,0.0273405,0.0203786,0.0182833,0.00765872,0.00951868,0.00629331,0.00293763,0.00893815,0.00974981,0.0465285,0,0,0.0753891
568,0.0178884,0.00495492,0.0104331,0.0552904,0.0337617,0.0209801,0.0485192,0.00517815,0.00600209,0.00973313,0.0248963,0.0304125,0.0141976,0.0202923,0.0056942,0.0176016,0.0115984,0.0135129,0.0129944,0.0116245,0.0156719,0.055711,0.00647959,0.0651984,0.0131389,0.0123794,0.0097123,0.0101781,0.0272566,0.0198239,0.017984,0.00754746,0.00962419,0.00587395,0.00302381,0.00896047,0.0102223,0.046473,0,0,0.0751091
569,0.0177624,0.00547016,0.00917101,0.0557359,0.0335695,0.0208326,0.0490066,0.00495926,0.00547417,0.0113045,0.0250186,0.030439,0.0141807,0.0190723,0.0065334,0.0186908,0.0110109,0.0135966,0.0130805,0.0120676,0.0156545,0.0563208,0.00621221,0.066008,0.0129854,0.0125582,0.0100669,0.0104909,0.0271593,0.019039,0.0176968,0.00752253,0.00973397,0.00554334,0.00306498,0.00898185,0.0103694,0.0460017,0,0,0.074793
570,0.017701,0.00600794,0.00792672,0.0561039,0.0335096,0.0205313,0.0494472,0.00474371,0.00491121,0.0127205,0.0250396,0.0302354,0.014051,0.017745,0.00668832,0.0205978,0.0103745,0.0137147,0.0133214,0.0124874,0.0152636,0.0568177,0.0058964,0.0666719,0.012646,0.0127507,0.0103665,0.0107905,0.0269927,0.0180862,0.017584,0.00756851,0.00982178,0.00527915,0.00312805,0.00874975,0.0106235,0.0451627,0,0,0.0743473
571,0.0176158,0.00649735,0.00706938,0.0563448,0.0335608,0.0200735,0.0498349,0.00455151,0.00439826,0.0138851,0.0247232,0.0297994,0.0138067,0.0165697,0.00635588,0.0229977,0.00966938,0.0139191,0.0137131,0.0128561,0.0144884,0.0571493,0.00560457,0.0671691,0.0124335,0.0129922,0.0106472,0.0110964,0.0267275,0.0170429,0.0174891,0.0076568,0.00987389,0.00512933,0.00338816,0.00839201,0.0108934,0.0442351,0,0,0.0738667
572,0.0175578,0.00694329,0.00670426,0.0564247,0.0334287,0.0195007,0.0501716,0.00439329,0.00400361,0.015053,0.0239727,0.0291921,0.0134974,0.0158381,0.00596911,0.0251861,0.00893645,0.0141943,0.0140992,0.0131859,0.013409,0.0573858,0.00533087,0.0675117,0.0122916,0.0132838,0.0109345,0.0113989,0.0263956,0.0159991,0.0173475,0.00777005,0.00989851,0.00526063,0.00395459,0.00804134,0.0111205,0.0433754,0,0,0.073396
573,0.017296,0.00736834,0.00693246,0.0563707,0.0333606,0.0188731,0.0504365,0.0042292,0.00375636,0.0162944,0.0227649,0.0285194,0.0131533,0.0157625,0.00601895,0.0267707,0.00815706,0.0145639,0.0144451,0.0135164,0.0121961,0.0575233,0.00503781,0.0677338,0.0121108,0.013628,0.0111587,0.0117145,0.0260942,0.0149808,0.0171323,0.00788399,0.00994907,0.00563752,0.00452556,0.00762065,0.0112904,0.0426732,0,0,0.0730096
574,0.0168719,0.00779823,0.00780353,0.0562133,0.0335407,0.0182511,0.0506698,0.00404101,0.00370215,0.0173179,0.0213418,0.0279177,0.0128401,0.0162787,0.00657359,0.0277517,0.00744105,0.0150636,0.0147887,0.0138444,0.0110309,0.0576083,0.00472994,0.0678636,0.0118961,0.0140382,0.0113166,0.011979,0.0258338,0.0140102,0.0168167,0.00796038,0.0100274,0.00613946,0.0048984,0.00716186,0.0109902,0.0422307,0,0,0.0728161
575,0.0165565,0.00824052,0.00922934,0.0559611,0.0339939,0.0176521,0.0509135,0.00381887,0.0038824,0.0179771,0.0197692,0.027451,0.0125885,0.0170916,0.00744715,0.0280934,0.00687924,0.0156919,0.0151391,0.0141383,0.0100654,0.057674,0.00434146,0.0679425,0.0116073,0.0145081,0.0114501,0.0122531,0.0256357,0.0130988,0.0164336,0.00808049,0.0100419,0.00682053,0.00530327,0.00675455,0.0105947,0.041968,0,0,0.072736
576,0.0163559,0.00864502,0.0110208,0.0556067,0.0344035,0.0171036,0.0511953,0.0035289,0.00425531,0.0184228,0.0181622,0.0270859,0.0123789,0.0180556,0.00843723,0.0279743,0.00643545,0.0164113,0.0155002,0.0144081,0.00934669,0.0577455,0.00375816,0.0680259,0.0113011,0.0150579,0.0115669,0.0125853,0.0255275,0.0122766,0.0160261,0.00835475,0.0100256,0.00774529,0.00576195,0.00641932,0.0103983,0.0417216,0,0,0.0726751
577,0.0162558,0.00897762,0.0130538,0.0552445,0.0347673,0.0166293,0.0515367,0.00315161,0.00473881,0.0189034,0.0166318,0.0267828,0.0122317,0.0190055,0.00932575,0.0274692,0.00612421,0.0171468,0.0158702,0.0146748,0.00878952,0.0578676,0.00307525,0.0681336,0.0109765,0.0156291,0.0116433,0.0129309,0.0255024,0.0115287,0.0156387,0.00863458,0.0100075,0.00886812,0.00620744,0.00610734,0.010337,0.041694,0,0,0.072594
578,0.0161981,0.00924278,0.015386,0.0549396,0.0351673,0.0162311,0.0519774,0.00277869,0.00526171,0.0195034,0.0151394,0.0264883,0.0121615,0.0196618,0.0101417,0.0266669,0.00593968,0.0178642,0.0162199,0.0148923,0.00826469,0.0580726,0.00235979,0.06833,0.0105472,0.0161223,0.0116681,0.0132723,0.0255236,0.0108756,0.0153337,0.00884467,0.0099684,0.00981081,0.0065922,0.00589154,0.010339,0.0418722,0,0,0.0724357
579,0.0160946,0.00944342,0.0181073,0.0547718,0.03564,0.0159323,0.0524925,0.00251594,0.00576391,0.0206304,0.0136361,0.026241,0.0122077,0.0200261,0.0113404,0.0254613,0.00588842,0.0185451,0.0165476,0.0150762,0.00768093,0.0583577,0.00168244,0.0686154,0.0101311,0.0165324,0.011659,0.0135345,0.0255507,0.0103217,0.0151085,0.00881579,0.0099024,0.0105766,0.0068896,0.00583442,0.0102898,0.0418571,0,0,0.0721772
580,0.0160298,0.00957673,0.0213499,0.0546036,0.0362653,0.015724,0.0530231,0.00248474,0.00621653,0.0223926,0.0122344,0.02609,0.0123581,0.0201353,0.0129109,0.0239792,0.00597571,0.0191705,0.0168979,0.0152273,0.00704248,0.058713,0.00132852,0.0689844,0.00973482,0.0168314,0.0116181,0.0136319,0.0255223,0.00982087,0.0149378,0.00860085,0.00978024,0.0114574,0.00713332,0.00598216,0.0101542,0.0416703,0,0,0.0718312
581,0.0159506,0.00968517,0.0252836,0.0543628,0.0367597,0.0156183,0.0535527,0.0027411,0.00659777,0.0250949,0.0108837,0.0260647,0.0125987,0.0200369,0.0149042,0.0226943,0.00617956,0.0197418,0.017273,0.0153233,0.0064132,0.059163,0.00164209,0.0693897,0.00934932,0.0169934,0.0115607,0.0135252,0.0254227,0.00933146,0.0148527,0.00824853,0.00961564,0.0123985,0.00730371,0.00628985,0.00994158,0.0413269,0,0,0.0713541
582,0.0157682,0.0097777,0.0301963,0.0540953,0.0373974,0.0156448,0.0540328,0.00324541,0.00688467,0.0290922,0.00954721,0.0262101,0.012941,0.0198186,0.0176775,0.0224318,0.00635806,0.020265,0.0176789,0.0153763,0.00594776,0.0597261,0.002261,0.0698512,0.0090078,0.0170155,0.0114557,0.0132627,0.0253472,0.00882738,0.0148452,0.00784537,0.00939256,0.0131241,0.00736774,0.00661423,0.00970514,0.0409752,0,0,0.0707641
583,0.0155245,0.0098794,0.0365089,0.0537972,0.0381312,0.0158529,0.0544499,0.0039831,0.00701892,0.0348229,0.00827632,0.0265445,0.013391,0.0195529,0.0215059,0.0241336,0.00652566,0.0207332,0.0181483,0.0153893,0.00565706,0.0604151,0.00294188,0.0703736,0.00889949,0.0169008,0.0112976,0.0129321,0.0253643,0.00827939,0.0148723,0.00743578,0.00909745,0.0136507,0.00737612,0.0069643,0.00946917,0.0408335,0,0,0.0701038
584,0.0151803,0.00999477,0.0440501,0.0535067,0.0390982,0.016139,0.0548129,0.00493407,0.00704153,0.042449,0.00730196,0.0270604,0.0139749,0.0195546,0.0262207,0.0283297,0.00671183,0.021138,0.0186488,0.0153686,0.00555628,0.0612217,0.0036034,0.07093,0.00911504,0.0166667,0.0111212,0.0125639,0.0254975,0.0076818,0.0149408,0.00704856,0.00874991,0.0141152,0.00735497,0.0074225,0.00927199,0.0410443,0,0,0.0693911
585,0.0147619,0.0100972,0.0525752,0.0533248,0.0396855,0.0165837,0.0551219,0.00607876,0.00707525,0.0515282,0.00706708,0.0277217,0.0147009,0.0199519,0.031769,0.0347682,0.00699061,0.0215252,0.0191353,0.0153295,0.00565023,0.0621001,0.00424973,0.0714722,0.009586,0.0163492,0.0109276,0.0121984,0.0256969,0.00708335,0.0150948,0.00670995,0.00836103,0.0145665,0.00734053,0.00790187,0.00905325,0.0416233,0,0,0.0686009
586,0.0143983,0.010192,0.0616908,0.0533024,0.0401106,0.0170994,0.0553346,0.00731637,0.0070068,0.0613131,0.00785557,0.0284825,0.0155415,0.0206037,0.0376833,0.042934,0.00738679,0.0219424,0.0195661,0.0152962,0.00586582,0.062967,0.00488213,0.0719784,0.0098913,0.0160015,0.0107468,0.0118628,0.0259164,0.00655021,0.0153922,0.00636567,0.00797519,0.0149759,0.00734673,0.00834412,0.00877771,0.042468,0,0,0.0676801
587,0.0142406,0.0102959,0.0708959,0.0535135,0.0406621,0.0177329,0.0554329,0.00856102,0.00695538,0.0711847,0.00940956,0.0293369,0.0164278,0.021286,0.0436853,0.0518112,0.00790099,0.0223644,0.0199134,0.0152808,0.00615964,0.0637475,0.00547505,0.0723948,0.0100327,0.0156745,0.0105969,0.011579,0.0260956,0.00616499,0.0157423,0.00601046,0.00763261,0.0153602,0.00738936,0.00873579,0.00840824,0.043387,0,0,0.066701
588,0.0142546,0.0103797,0.0797471,0.0538855,0.0410512,0.0184593,0.055394,0.0097327,0.00687838,0.0805569,0.0111503,0.0302726,0.0172765,0.0218502,0.0492443,0.0606239,0.00849707,0.0227285,0.0201366,0.0152868,0.00652994,0.0643487,0.00601189,0.0726893,0.0104048,0.0154316,0.0104766,0.0113463,0.0262272,0.00595145,0.0160491,0.00574783,0.00734193,0.0157204,0.00750935,0.00908931,0.00794666,0.0442736,0,0,0.0657787
589,0.0144061,0.0104606,0.0872896,0.0543415,0.0414207,0.0191501,0.0551902,0.010677,0.00673476,0.0888533,0.012718,0.031218,0.0180198,0.0222951,0.0541174,0.0687226,0.0090937,0.0229997,0.0202246,0.015315,0.00684189,0.0647504,0.0064357,0.0728042,0.0105649,0.0152851,0.0104107,0.0111704,0.026345,0.00586041,0.0163717,0.00570153,0.00711362,0.016048,0.00764781,0.00940312,0.00744621,0.0450286,0,0,0.0649637
590,0.0146404,0.010528,0.0932742,0.0548061,0.0417672,0.0198084,0.054825,0.0112849,0.00652756,0.0955424,0.0139344,0.0321023,0.0186174,0.0226388,0.0579458,0.0755022,0.00962813,0.0231598,0.020152,0.01537,0.00706686,0.0649963,0.00672466,0.0727177,0.0104569,0.0152557,0.010359,0.011076,0.0264947,0.00586254,0.0166857,0.00591149,0.0069343,0.016326,0.00776761,0.00969308,0.00700851,0.0456674,0,0,0.0643019
591,0.0148789,0.0105168,0.0974063,0.0551946,0.0419207,0.0203067,0.0543289,0.0115743,0.00628238,0.100175,0.0147164,0.0328665,0.019017,0.0228347,0.0604819,0.0805247,0.0100546,0.0231951,0.0199556,0.0154201,0.00720847,0.0650913,0.00690848,0.0724717,0.0103142,0.0152589,0.0103206,0.0111117,0.0266318,0.00595202,0.0168401,0.00638586,0.00679202,0.0164891,0.00782446,0.00986367,0.00678056,0.0462296,0,0,0.0637781
592,0.0150553,0.0104025,0.0993128,0.055422,0.0417318,0.0206484,0.0537377,0.0115758,0.00598257,0.102592,0.0150053,0.0334222,0.0191955,0.0227989,0.0615688,0.0833885,0.0103711,0.0231038,0.0196976,0.0154505,0.00731084,0.0650415,0.00699946,0.0721441,0.0101903,0.0152139,0.0103022,0.0112661,0.0267506,0.00610858,0.0169204,0.0071131,0.00669008,0.0164961,0.00783408,0.00971939,0.00685595,0.0466667,0,0,0.0633363
593,0.0150816,0.0101626,0.0988031,0.0553564,0.0413532,0.0207436,0.0530753,0.0113175,0.00563436,0.102695,0.0148148,0.0337052,0.0191367,0.0224418,0.0610866,0.0838822,0.0105999,0.0228968,0.0194315,0.0155035,0.00734334,0.064819,0.00698317,0.0717845,0.00995575,0.0151024,0.0102493,0.0115134,0.0268716,0.00631438,0.0169601,0.0079167,0.0066087,0.0164009,0.00779534,0.00950685,0.00717643,0.0469153,0,0,0.0629865
594,0.0149645,0.00982476,0.0959375,0.0549164,0.0409373,0.0206798,0.0523709,0.0108,0.00528318,0.100554,0.0142474,0.0336645,0.0188904,0.021728,0.0590427,0.0820714,0.0107834,0.0225526,0.0191694,0.0155583,0.00729707,0.064506,0.00687052,0.071397,0.00969323,0.0149237,0.0101349,0.0117914,0.0270096,0.00655256,0.016861,0.00856931,0.00655145,0.016277,0.00776686,0.00922297,0.00767088,0.0469932,0,0,0.0627291
595,0.01474,0.00940561,0.0909573,0.0541108,0.0403771,0.0204241,0.0516099,0.0100814,0.00496006,0.0963174,0.0134109,0.0332966,0.0185096,0.020704,0.0555835,0.0781323,0.0109708,0.0220934,0.0189306,0.015534,0.00708027,0.064073,0.00681884,0.0709613,0.00944102,0.0147001,0.0100723,0.0120299,0.0271818,0.00682617,0.0167852,0.00900494,0.00654431,0.0161281,0.00775216,0.00887482,0.00831841,0.0469302,0,0,0.0625539
596,0.0145559,0.00897046,0.0843472,0.0530184,0.0396807,0.0200376,0.0508616,0.0092552,0.00466364,0.0902208,0.0123303,0.032633,0.0180371,0.0194561,0.0510882,0.0723709,0.0111636,0.0215637,0.0187082,0.0153344,0.00670856,0.0635489,0.00672991,0.0704717,0.00920373,0.0144255,0.00994123,0.0121872,0.0273627,0.00710846,0.0166353,0.00919039,0.00657905,0.0159787,0.00766188,0.00862239,0.00910876,0.0468815,0,0,0.0624459
597,0.0144762,0.00857914,0.076658,0.0517163,0.0389159,0.0195347,0.0501278,0.00839628,0.00443248,0.0826387,0.011035,0.031711,0.0175155,0.018047,0.0458624,0.0652091,0.0113463,0.0209888,0.0184922,0.0151376,0.0061866,0.0628754,0.0066758,0.0699198,0.0090114,0.0141414,0.00978794,0.0122828,0.0275762,0.00738194,0.0163937,0.009254,0.00665936,0.0158493,0.00745696,0.00837338,0.0100677,0.0467207,0,0,0.0623798
598,0.0145646,0.00826913,0.0684012,0.0503442,0.0381165,0.0190279,0.0494191,0.00743203,0.00427746,0.0740569,0.00974302,0.0306315,0.0169421,0.0165671,0.0403516,0.0571753,0.0114929,0.0203977,0.018231,0.0150017,0.00557973,0.0620495,0.00649216,0.0692691,0.00883843,0.0139173,0.00962017,0.0123528,0.0277701,0.0076301,0.0162129,0.00923317,0.00680003,0.0157378,0.00724665,0.00810934,0.0111612,0.0463798,0,0,0.0623749
599,0.0147969,0.0080254,0.0598283,0.0490118,0.0373142,0.0185449,0.0487668,0.00636014,0.00405905,0.0649228,0.0087808,0.0295365,0.0163089,0.0151352,0.0348115,0.0487238,0.0115738,0.019852,0.0179025,0.014884,0.00501196,0.0610857,0.00622168,0.0685293,0.00868733,0.0137586,0.00947637,0.0124345,0.027888,0.00793482,0.0160486,0.00919994,0.00701137,0.0155938,0.00699526,0.0078464,0.0121422,0.0458586,0,0,0.0623486
600,0.0150984,0.00782239,0.0510872,0.0478216,0.0365242,0.01809,0.0481743,0.00520546,0.00389352,0.0558542,0.0083782,0.0285417,0.0157093,0.0139189,0.0295424,0.0404898,0.0116408,0.0193126,0.0174995,0.0147523,0.00461903,0.0600788,0.00597915,0.0677094,0.0085943,0.0136331,0.00934395,0.0125596,0.0279651,0.00832899,0.0159572,0.0090992,0.00727809,0.0153746,0.00675743,0.00758168,0.0130149,0.0452692,0,0,0.0622027
601,0.0154228,0.00766999,0.0424466,0.0468233,0.035829,0.0177101,0.0476952,0.00403186,0.00371726,0.0473954,0.00855587,0.0277314,0.0151464,0.013133,0.024903,0.0334563,0.0116827,0.0187768,0.0170495,0.0145891,0.00443265,0.0591017,0.00575468,0.0669144,0.00850781,0.0134846,0.00916524,0.012648,0.0279913,0.00880333,0.0159361,0.00882954,0.00759863,0.0151144,0.00654423,0.00737777,0.0137196,0.0447649,0,0,0.0619177
602,0.0157569,0.00758213,0.0342838,0.0460322,0.0352317,0.017403,0.047362,0.00289018,0.00360309,0.0401712,0.00906818,0.0271962,0.0146639,0.0129154,0.0211182,0.0285511,0.0116874,0.0182078,0.0165779,0.0143949,0.00446052,0.0581913,0.00551272,0.0662435,0.00843794,0.0132866,0.00885906,0.0125877,0.0280156,0.0093478,0.0159702,0.00835049,0.00792071,0.014797,0.00634952,0.00723282,0.0142227,0.0444123,0,0,0.0614864
603,0.0162231,0.00755499,0.0269441,0.0454462,0.0347158,0.0172293,0.0471913,0.00190921,0.00348782,0.0346296,0.00975969,0.0269187,0.0143068,0.0132286,0.0181841,0.0260245,0.0117475,0.0177281,0.016095,0.0141746,0.00462747,0.0573855,0.00534925,0.0657146,0.00843707,0.0130682,0.00849951,0.0123322,0.0280602,0.00993873,0.0160531,0.00775255,0.00817982,0.014397,0.00613804,0.00713367,0.0148371,0.0441502,0,0,0.0609141
604,0.016686,0.00757033,0.0204985,0.045023,0.034289,0.0171859,0.0471943,0.00139308,0.00345991,0.0309955,0.0105456,0.0268897,0.0140916,0.0139857,0.0159182,0.0250817,0.0118891,0.0173012,0.0156317,0.0139301,0.00481659,0.0567196,0.00524407,0.0653296,0.00853666,0.0128211,0.00841633,0.0119143,0.02816,0.0105515,0.0163302,0.00714359,0.00837464,0.0138381,0.00592683,0.00711153,0.0153768,0.0439315,0,0,0.0601958
605,0.0171811,0.00762904,0.0155258,0.0447457,0.0339342,0.0172547,0.0473129,0.00167637,0.00320755,0.0291669,0.0113949,0.0271075,0.0139737,0.0150768,0.0142186,0.0247342,0.0121756,0.0168871,0.0152131,0.0136513,0.00500932,0.0562065,0.005174,0.0650853,0.00871895,0.0125391,0.00824829,0.0114567,0.0283022,0.011149,0.0167362,0.00653961,0.00866127,0.0131238,0.00563965,0.00710946,0.0157723,0.0437846,0,0,0.0593319
606,0.0177758,0.00770933,0.012118,0.044527,0.0335879,0.0173892,0.0474734,0.00236756,0.00296879,0.0286333,0.0123922,0.0275014,0.0139227,0.0162811,0.0130097,0.024137,0.0125731,0.0164233,0.0148328,0.0133477,0.00524385,0.0558052,0.00517735,0.0649791,0.00900438,0.0122027,0.00797204,0.0110086,0.0284998,0.0117352,0.0172063,0.00591382,0.00892126,0.0124354,0.00533035,0.00714726,0.0160388,0.0437251,0,0,0.0583681
607,0.0183967,0.00778023,0.0101208,0.0442946,0.0332064,0.0176029,0.047585,0.00312507,0.00274274,0.0285921,0.0135978,0.028005,0.0139359,0.0174208,0.0121635,0.0227164,0.0131235,0.0158759,0.0144697,0.0130163,0.00555788,0.055457,0.00530649,0.0649363,0.00930509,0.0118381,0.00768699,0.0105259,0.0287528,0.0123244,0.0177016,0.00523232,0.00917588,0.0116975,0.00504312,0.00728807,0.0162288,0.0436011,0,0,0.0573556
608,0.0190255,0.00781018,0.00912684,0.043954,0.0327345,0.0178796,0.047618,0.00382653,0.00251302,0.0282686,0.0150442,0.0285829,0.0139603,0.0183235,0.0114635,0.0201984,0.0138459,0.0152721,0.0141211,0.012638,0.00602054,0.0551494,0.00559739,0.0648978,0.00972786,0.0114476,0.00743447,0.0100013,0.0290159,0.012961,0.0182112,0.00449753,0.00950215,0.0108194,0.00475595,0.00752263,0.0166072,0.0436341,0,0,0.0563491
609,0.0195525,0.00781877,0.00881138,0.0434965,0.0321258,0.0182654,0.0475749,0.00446889,0.00229661,0.0273121,0.0167856,0.0291992,0.0140099,0.0188855,0.0109233,0.0164369,0.0147116,0.0146558,0.0138106,0.0122414,0.0066747,0.0548524,0.00607709,0.0648642,0.010189,0.0109945,0.00725339,0.00945808,0.0292357,0.013639,0.0187263,0.00375009,0.00993543,0.00981377,0.00454078,0.00772047,0.017101,0.0440102,0,0,0.0554063
610,0.0201326,0.0078458,0.00884671,0.0434115,0.0314269,0.0187463,0.0474671,0.00505418,0.00228119,0.02594,0.0188355,0.0297912,0.0141457,0.0191984,0.0104817,0.0116826,0.0157001,0.0138793,0.013547,0.0118814,0.0075641,0.0545241,0.00673861,0.064835,0.0106942,0.0104676,0.00717533,0.00891298,0.0293597,0.0143503,0.019178,0.00311259,0.0104585,0.00879063,0.00446348,0.00798684,0.0175983,0.0446722,0,0,0.054527
